ts,X,Z,Phi,Theta0,Theta1,dX,dZ,dPhi,dTheta0,dTheta1,ddX,ddZ,ddPhi,ddTheta0,ddTheta1
0.0,0.007639586527321566,0.6500173874867788,0.011484778048382882,2.2329668790348878,-1.325507901766254,0.004204730807067255,-0.0034016028335669413,-0.00037850667845983066,1.0405445240277853,-9.263232027724891,-0.028828212225598615,-0.0523609585971645,-0.01236112412351384,-12.002797184590719,-100.12100498565636
0.03333333333333333,0.008122344984310971,0.6498630224689449,0.011511001360165887,2.2532594044567347,-1.5692788926120163,0.0018196032768933654,-0.004218842756807062,-0.0007874581664989947,-0.3416174808695438,-10.00507859990108,-0.09002571495765083,-0.025237580635302237,-0.014040401198185143,-53.76482152099856,-2.991597642093339
0.06666666666666667,0.008128856769351472,0.6505395518663082,0.011480390869980995,2.201901044608576,-1.763676058862016,-0.00028867872761558985,-0.004125512193336567,-0.0011832015821296588,-2.884151794360429,-7.78333137500165,-0.09623744899589451,0.01174773608118862,-0.012152799089839489,-94.97915484338834,117.00961025250132
0.1,0.008401928951191547,0.6492669492089467,0.011416699136519317,2.187642003407212,-2.3012953979161432,-0.0030337005515192884,-0.002861504686131111,-0.0014833055866962982,-6.4148199345159,-2.290315482933346,-0.08641378207077699,0.04853439707951601,-0.007259609927240285,-123.63049057372012,227.1237638851366
0.13333333333333333,0.00853929789502801,0.648639993575727,0.011351861881789702,2.0818293167755972,-2.7508704834663242,-0.005252196794152395,-0.003040474462077336,-0.0016365106611752767,-10.407770792700525,5.59234645224743,-0.04640825760533214,0.02462358763312089,-0.0011179385731130975,-128.74493925607257,287.0788617492368
0.16666666666666666,0.006786281121100047,0.6497313809558648,0.011300631397713076,1.724841728686424,-2.58294417149506,-0.00595258515213481,-0.002863977600873313,-0.001641393594590564,-14.185540144786502,14.242247047327865,0.017492385122727577,0.007242398591627008,0.004014816579909597,-106.98064444282703,273.4865939265251
0.2,0.007922182239087198,0.6497726672477415,0.011272322973259323,1.2159017790971982,-1.9568667949956884,-0.0038021234491141557,-0.002404282976008476,-0.0015165505571420844,-16.9221459324243,21.505333145337275,0.09931579018654857,-0.003407134422685587,0.006934242055570472,-60.459450629268744,184.68823421928414
0.23333333333333334,0.0076953945266823994,0.6491384462215112,0.011205177806063877,0.5141148741204127,-0.7911959323852932,0.0002182442905032363,-0.0017104559890794846,-0.0012735527619764184,-18.099343361297358,25.768942005834145,0.146059835503414,-0.0050834441653329066,0.00806467501842928,-2.411044946257908,53.10679726334361
0.26666666666666666,0.00768287299177419,0.6493355558952217,0.011159841863199722,-0.12096126916938632,0.1854385647238297,0.0047061264820168315,-0.0015566612691917392,-0.0009469035271261333,-17.381308711293556,25.877759896539274,0.13259144721612806,-0.010277201820327875,0.008198724260653573,54.38500732360046,-81.82813811544179
0.3,0.007071676471685373,0.6489344763584038,0.011156584387902957,-0.6214407130811376,0.8024258380449475,0.007349191880801271,-0.0020717606865380267,-0.0006039024956336955,-15.143062774941626,22.55160124979161,0.04959014574407555,-0.012438844364806911,0.007854402502863594,91.85712816483513,-165.3026869589503
0.3333333333333333,0.007931438593158376,0.6489315738980502,0.011124266791795547,-1.035751610308988,1.273250842126893,0.005940804870694053,-0.00408903863304233,-0.00033970463699408565,-11.991599570095035,17.379082787839913,-0.08007632972013393,-0.02521737105855948,0.006902394970429049,104.06852448058558,-174.86632193566638
0.36666666666666664,0.008527628351203584,0.6491432126329464,0.011092445853961411,-1.427495349391689,1.8320907151244776,0.0025379076853810374,-0.0044817475877736435,-0.00017977326738427557,-8.47958216369515,11.829836413405802,-0.1479115754567046,0.015612939033479378,0.0059857601259186155,98.5995398232073,-134.57170697963855
0.4,0.008113124006087024,0.6489050266502404,0.011089135347570538,-1.7721866799816115,2.408588641896481,0.001128021431614416,0.0007663850167596298,-4.6377243599814155e-05,-5.0938731957617165,7.200003639138092,-0.08395432300466554,0.13936618547002944,0.0059517198097374935,86.77776046030954,-84.66073058948248
0.43333333333333335,0.008107597725174342,0.6483308843110197,0.011097207570696595,-1.9740179617950624,2.718713718760972,-0.0033850362353877537,0.00347363235215703,0.00013109282882180565,-2.3054126416231338,4.564483865734474,-0.07741798335682462,0.10685368365781756,0.0056331931602974505,74.52828604659567,-49.60542107397424
0.4666666666666667,0.008330370001619411,0.6493373907496494,0.011099376120411345,-2.005232140086447,2.7365421839563004,-0.0033774377975343563,0.003953948616503777,0.0003602608046480438,0.2614316782114898,2.4911768306932722,0.0091819641913084,-0.001013950513806705,0.004039994946607922,75.40123025656462,-63.70069827581278
0.5,0.008330135130850482,0.6491329727679575,0.011123394602315213,-1.9803320302674396,2.7868225402255824,-0.0033970759105167543,0.004348026288240603,0.0005290986780207736,2.7054997173692095,0.13274880228845753,0.04432874424089814,-0.07084328746344859,0.00396634385677147,82.07624247122023,-110.32732571359028
0.5333333333333333,0.007483180144089403,0.6491192933512098,0.011141670611817036,-1.9067026904052204,2.8767471336920023,-0.0030502287841218884,0.002165063789399624,0.000659884941807019,5.275172264789134,-3.3508366071668347,0.02020484947616677,-0.031273923579005825,0.004408698264839361,79.88569523805918,-130.44622672626824
0.5666666666666667,0.007479136501156823,0.6487013682431276,0.011154704097798838,-1.7448256395832205,2.792066494630589,-0.00035037471674727056,-5.401674076999097e-05,0.0007807757073106936,7.851018759951332,-7.812711665923881,0.06456937110237193,-0.04495906761461832,0.004374086469588118,69.76862133364051,-126.73395478864177
0.6,0.007644372773934545,0.6495467650237012,0.011166134280582267,-1.5104697337631867,2.5829611305232056,0.00023466436564281452,-0.0015164896462233068,0.0008984820613264898,9.971129240363505,-11.910755937165444,0.07522238973535061,-0.09770510076563355,0.003255648944164524,52.47474046165695,-101.51357741096173
0.6333333333333333,0.008119285651568303,0.6495451789707553,0.011193892473753575,-1.1643042818551022,2.1571906523119093,0.0022717844949407097,-0.003605190117880519,0.000983479476721406,11.424909676455988,-14.884904174251655,-0.04008775085432574,-0.0673326670640293,0.0014966697669549223,31.135545487868107,-65.4041574816983
0.6666666666666666,0.008118012344100967,0.6494128911375114,0.011241691286395064,-0.7772865433244711,1.6257645007961241,-0.0011284577420515073,-0.0053451829383612814,0.0009849101203602308,11.997807021787548,-16.11719492469345,-0.12137275032432607,-0.016481992632328968,0.0008399591776212523,11.857553340146358,-33.407340566745376
0.7,0.007957947696576628,0.648781823440019,0.011289413439762336,-0.3333072543814068,0.9706490301718608,-0.004831663372795171,-0.006384827770982482,0.0009923187934800393,11.950792560823386,-16.322056126867064,-0.12335235971598098,-0.0038968897355911025,-0.0009908676976798647,-10.138881703742308,7.806805236598693
0.7333333333333333,0.007327431611685787,0.6481768225948291,0.011320884016231448,0.018888641116488025,0.5438690250137893,-0.008572882045873441,-0.005936454026974625,0.0009615715524274628,11.211769850704961,-15.33806325831735,-0.05815333472697698,0.05384606103888245,-0.003897688083070089,-35.13627638088667,57.12475009978458
0.7666666666666666,0.006980039184015576,0.6479782203074854,0.011334254372708432,0.3977407431191993,0.04376866978415911,-0.00748247690177,-0.0018901768421064613,0.0008270197661731302,9.875534479594645,-13.367224317230923,0.024412847741331345,0.1103057556822602,-0.004670627759454843,-53.585730010301425,86.68904501594416
0.8,0.007633721610193569,0.6492232524957926,0.011355755082571473,0.7538791301598595,-0.48589886147028066,-0.004885785729925452,0.0009834178460929044,0.0006630000970461233,8.082568932839733,-10.845899096838146,0.11471332401842804,0.09013029815869267,-0.00436618709984099,-59.754303961286354,80.65991466797237
0.8333333333333334,0.007551563918137001,0.649472451277558,0.011386476618531965,1.0001596295738202,-0.7897527352964735,-0.0015061063521365882,0.0020561365268271237,0.0005053084617994332,6.050060247301444,-8.337514641110506,0.17733416665691615,0.05950049455262274,-0.004204367355497118,-58.019039872664884,57.31161911759832
0.8666666666666667,0.005993935491979356,0.6473015382896836,0.01140634265436527,1.1599680611811343,-0.9516654294539831,0.004040737620455352,0.005382232546615073,0.00033881139036982637,4.041553705091471,-6.385728577509581,0.16354494727037713,0.07701381768502635,-0.004230157177160965,-56.59197332283753,44.49066678965455
0.9,0.007697589904635513,0.6485853325434854,0.011420975818660226,1.3734684134497792,-1.3737555778501687,0.008892117141966142,0.008403268795422858,0.00017582181294274225,2.0426763662940512,-4.599211173756981,0.07835623152679283,0.013196958315516483,-0.0045592699126388025,-60.28592222795692,55.16960654999518
0.9333333333333333,0.006379299699578647,0.6495509899520429,0.011427502636747244,1.3734684134497792,-1.3737555778501687,0.008265902024338561,0.00924097468575591,3.574764621189046e-05,-0.09199206145295424,-2.2736032042469683,-0.06508157778270056,0.011986288777999121,-0.005931578233519613,-64.97731431728553,75.92290780439916
0.9666666666666667,0.007558447537218553,0.6493758181663596,0.011423106605934503,1.3734684134497792,-1.3737555778501687,0.004526072173219517,0.006791338518057244,-0.00014795245601821952,-2.2954209562097048,0.5277348624193832,-0.1297810255346585,-0.041196892901202986,-0.006996507327430873,-66.80763774492715,92.47896888006034
1.0,0.008775903641720892,0.6491242138080551,0.01141648527377488,1.3422429073707018,-1.5466252092080957,0.0007003597441981035,0.0031302764356742063,-0.0003817552180803759,-4.376599246338994,3.501455055172194,-0.15271158997540815,-0.07925171600392744,-0.00701545577942933,-62.14490403389828,98.5455247219823
1.0333333333333332,0.007691456903480059,0.6497431598892701,0.011403778293899538,1.1841970699736266,-1.405902445405912,-0.004861557210841092,-0.0002755722353656731,-0.0006379745306204585,-6.275649837567601,6.656606763928571,-0.166373176374891,-0.15521187450403673,-0.005857168993458145,-52.14398346653755,92.61162143329337
1.0666666666666667,0.007713872760073662,0.6499617608209131,0.011384725533510996,0.9942563067971515,-1.230261979949821,-0.007627933865793132,-0.0023517715104447445,-0.0008365449989877847,-7.707350725746564,9.27923646826092,-0.10293476672100692,-0.1236561521613666,-0.0041503058913471835,-37.15813929757297,72.8835147070748
1.1,0.0070560704234277835,0.6493518326326909,0.011359837224065555,0.7256930209698145,-0.8711572416809236,-0.009807709803247735,-0.005522832937190136,-0.000931964811062955,-8.677426077595277,11.254305020428832,-0.023005336084694905,-0.09881869970822876,-0.00234114444689279,-20.13871364497287,46.319899085480465
1.1333333333333333,0.007062466756450054,0.6491390503947445,0.011329665410307036,0.4090433040458484,-0.41062001463492337,-0.010543237786153101,-0.009698405439188318,-0.0009370366972629544,-9.098537010037342,12.401850734047226,0.05827076310248286,-0.040885263749997236,-0.00012664055005975894,-2.9723481772331954,17.47133483953192
1.1666666666666667,0.006433655973944547,0.6495508084199489,0.011295642784745949,0.0759403785454002,0.08183947556416449,-0.009397748947979205,-0.010275487698436003,-0.000870711919722357,-8.998662921691496,12.730735670070942,0.13029669734316,0.07031798769097541,0.002853040042605781,16.03979012000199,-17.517944395275393
1.2,0.006641767302702064,0.6489443647280775,0.011269177553301929,-0.1746401159616247,0.3708124060266868,-0.002957064044483202,-0.007223985850281389,-0.0007346848036763696,-8.115954691507142,11.537295482097498,0.18387695457787898,0.1230609133648155,0.006016107791076253,32.27247260994889,-46.30867020942462
1.2333333333333334,0.006205520123157428,0.6477088793431365,0.011241010080454243,-0.42654228813095185,0.6861139217279183,0.0018454244185109369,-0.00035323094912986797,-0.0005081731568605408,-6.885793515543609,9.83323629911761,0.07998364980476297,0.11690551937650362,0.007946623151007942,40.71241730725159,-54.729494652361694
1.2666666666666666,0.006416070891216879,0.6483051752252029,0.01121966332197849,-0.6624779697408947,1.0436258211866791,0.005611337801167042,0.0031889707834305003,-0.0002736881516407323,-5.39046002736988,7.867548675681443,0.0524109516768574,0.11316592560027061,0.007328614854612808,47.78690707725024,-61.62951215546223
1.3,0.006851598072460015,0.6491580854317243,0.011210032177124657,-0.8477849461336129,1.3291255236613184,0.0069713879541107955,0.004781049645250612,-7.518062841058507e-05,-3.7413611744409025,5.791415908452603,0.05080571216765194,0.1454497378713917,0.005456131432099637,50.16927469281639,-60.26234384416217
1.3333333333333333,0.006678426036129124,0.6486485711649109,0.011213784174653605,-0.9960326943619808,1.5860118875972367,0.006982671045630398,0.009483476275888525,6.618127703614078e-05,-2.0462454012419515,3.6613147573250515,-0.049147374901792884,0.04427928567365669,0.0028727482641572044,46.88809266106419,-50.69924212046564
1.3666666666666667,0.006447521742425643,0.6493309624074036,0.011221500574301985,-1.068355095032792,1.7055236377418088,0.0034315623153818335,0.00921506326731536,0.0001583182211614513,-0.5123374928638698,1.9517824067096863,-0.011697622136486563,-0.06886280696500258,0.0011639848628242633,48.82377721200407,-61.06703372003266
1.4,0.007478782861808681,0.648664818338683,0.011226579184574158,-1.068355095032792,1.7055236377418088,0.003504886361439582,0.005751003603959637,0.0002015551372966818,1.0464637156324468,-0.05328368693452129,-0.05774269180066831,-0.11064405645788966,0.0004922355065756223,45.75483438443112,-67.02295703900509
1.4333333333333333,0.007324673180891832,0.6495478327152828,0.011229793871612399,-1.014656216843187,1.6910470346477828,0.0025908756040111175,0.002500608201825405,0.00022934926754133132,2.409665713904541,-2.019498683326854,-0.08345814665370739,-0.10068742993235702,0.0006780391495221361,38.03446807258142,-55.6350287823836
1.4666666666666666,0.007129940078609098,0.6498128172942017,0.011232190710325357,-0.9483591268916507,1.6590173440796179,0.00012944468546031984,0.00010065777420009692,0.0002568226353285869,3.5799863260079077,-3.7847272486562056,-0.04058146000664721,-0.09140595709383703,0.001388669700441686,31.1414553628858,-48.8384251510052
1.5,0.00786797849909351,0.6503960512685719,0.01124069851485503,-0.8131349252484991,1.4901855290947776,-0.0018606229613022489,-0.0033412039680870143,0.0002969911142817194,4.568903397294906,-5.492695342716651,-0.06126163328234489,-0.06537697238193729,0.0019903987251876087,22.27193502812155,-36.91400326355215
1.5333333333333332,0.006849430601974543,0.6489352266354973,0.011250740763459062,-0.7002779375086582,1.3957983860850574,-0.003562658753511085,-0.005481597932925797,0.00034908269778355025,5.246381949887847,-6.7207491080982615,-0.0340047078143082,-0.001340323756094719,0.0020009249176870247,14.934535876536254,-28.362864051022683
1.5666666666666667,0.006850667493023898,0.6490624034769739,0.011262761212604203,-0.5250880577795904,1.1763674378344475,-0.006673581945300325,-0.003595790934956433,0.0003977627974931005,5.476168999016533,-7.087929158105877,-0.07109100750530813,0.05084657088094957,0.0012223592412718975,5.966728770154303,-14.098248354546254
