Gamma,Theta0,Theta1,X_mid,Z_mid,X_end,Z_end
-0.02842107173194936,0.3559602515785055,-0.23477318020956145,-0.024368892276549127,-0.297193197774084,-0.0816654195458719,-0.5873540920553663
-0.01799517821743618,0.3132863601304617,-0.16276798990298053,-0.022056031248026325,-0.29810787332457833,-0.07633207750136244,-0.5888479251747787
-0.007583237876293682,0.28523928925608594,-0.13070100796683556,-0.02036597210673635,-0.29841219401368796,-0.07120753289091075,-0.5897136714415174
0.0028105161595524306,0.21429054181903215,0.02612268049857122,-0.017083586511779617,-0.29821984602849255,-0.06566711403251653,-0.5900077163114306
0.01328680469955604,0.18780707088157975,0.060159211686901304,-0.015516577012059527,-0.29828217844598043,-0.061215774616043835,-0.5905557270784044
0.02377294452881724,0.1438614300939915,0.1327367876957044,-0.01314966509321926,-0.29841994264112265,-0.05538341390647086,-0.5911556542858916
0.03428431305992929,0.07866188683354736,0.27394717837879934,-0.010099812615601169,-0.29895420525752225,-0.050013712737611155,-0.5917027040184406
0.04486574747002731,0.06471198231762458,0.2701649548458988,-0.008963610763532902,-0.2991589679014885,-0.04555239774132594,-0.5922219020968627
0.05544222408298304,0.03113787974477011,0.31914578082297723,-0.007046751069883152,-0.2992674974407031,-0.04046332504756717,-0.5926952486848716
0.06610066866164198,-0.02210098659453114,0.425937846174232,-0.004466478122537337,-0.2989612721434655,-0.03518520316951719,-0.5927376670242853
0.07679128222800818,-0.09682132500307855,0.5850391010056702,-0.0010004117088729461,-0.29851011183756565,-0.028675469794981083,-0.5925998164807501
0.08757234122399257,-0.13148548373057967,0.6344995297010025,0.0011085728026601245,-0.29884050905316684,-0.023385945697633373,-0.5936156855851106
0.09838435434510884,-0.18144280729094153,0.7267076805777296,0.0036469280365053133,-0.29855368343143956,-0.01766253148401485,-0.5936640894797798
0.10922328810758138,-0.2148866958301387,0.7750190869426411,0.00561481551085493,-0.298893916790969,-0.012509283256562448,-0.5942153666090095
0.12015399594962563,-0.255974276399792,0.8432747827867977,0.007806454984152868,-0.298628273864907,-0.007104109727220392,-0.5941275863111141
0.13111960939947423,-0.3238293387446983,0.9799064130291876,0.011243962708768838,-0.2987680551111632,-0.00044134206889193117,-0.5944106224711623
0.14221435877036914,-0.36109428996876436,1.0473789838991148,0.013134356365892181,-0.29852768494023874,0.00394201530358354,-0.5943635274944047
0.15332292608960477,-0.38169237756907737,1.0609005081804985,0.014489393216300519,-0.2985001048854925,0.008724305694093243,-0.5943980495657861
0.16455761021437154,-0.43536458906846937,1.1573250982024863,0.01743215271435162,-0.29873386990495326,0.015094175171509336,-0.5946616716165828
0.1758687628257435,-0.4801030483092855,1.2400503372536855,0.01964789941485206,-0.29843451569507184,0.020203245158235378,-0.5940257178305377
0.18720240586208933,-0.5116442612672452,1.275585922745518,0.02148811169958531,-0.2979638837950725,0.02606264990839406,-0.5937040293065459
0.19865264494835252,-0.5802284748764369,1.4176121957773158,0.024899065853403686,-0.2975863009034094,0.0323448673637735,-0.5934613710619415
0.2102451567639335,-0.6292372202189787,1.511523392613977,0.027415395121016484,-0.2978080824988707,0.0375954399525415,-0.5932926682308908
0.22189989773123805,-0.6631739664813726,1.5529015519735356,0.029297934736057227,-0.29714052512171213,0.043577025262381414,-0.5926138203966639
0.23363063272863704,-0.7213535438380826,1.6580722991687247,0.03242773406659355,-0.2969696916216042,0.050413797049993284,-0.5923234556103302
0.24546630215020623,-0.7587067206107793,1.7181165428663219,0.03443713740472707,-0.29664878091769575,0.05552832817545686,-0.5918477924442078
0.25741230136081433,-0.8014964360046889,1.788389795114508,0.0367670706782638,-0.29637998746575994,0.06125246428001875,-0.5913328887605478
0.2694969039633457,-0.8528331888831333,1.8879514427760482,0.03929962077879631,-0.2957845950885543,0.06659387749562054,-0.5905772570964103
0.28166081253400144,-0.8935540235465798,1.9499517591393032,0.041540367280685345,-0.29550235305354267,0.07251731227854702,-0.5899043864788608
0.29397338243140025,-0.9476700895316825,2.0449141605031573,0.04443052736370772,-0.2951670580020026,0.07913365052354047,-0.5891331695225639
0.30635489762572227,-0.9909272782919526,2.109081192433698,0.046883675398075926,-0.29493162138135703,0.0855701287422941,-0.5883437228784344
0.31888221497968494,-1.0309705053385556,2.1722724780187295,0.04903387714789386,-0.2944032713949933,0.0911184868170711,-0.5873828462318422
0.33148478718939506,-1.088665654398131,2.278544974921165,0.05200078828222135,-0.2938527091954522,0.09764363589501109,-0.58629458568097
0.3442677573168727,-1.1350351170178332,2.3534902362821812,0.0545586486394967,-0.29354382782228816,0.10391865735371064,-0.5853739008035529
0.3571351255457421,-1.1857197081492439,2.4400526313482525,0.057171108099156306,-0.2928312481864176,0.11026590156758868,-0.5840031838489588
0.3701864494994752,-1.2408033081210557,2.5372164397423442,0.060134459844828896,-0.2926265421585643,0.1168782399611255,-0.5827031959528461
0.38336208238752245,-1.2980735113924389,2.6453838732536097,0.06282659670199936,-0.2915618313416265,0.12295642568652171,-0.5808679747451164
0.3966178013072405,-1.3450062065628046,2.7257197087677794,0.065198631890197,-0.29062532412259956,0.128802043788466,-0.5796378226938386
0.410061763862851,-1.3959046763536764,2.802632003899333,0.06801937059842422,-0.29002439649698963,0.13612546830900152,-0.578031456229794
0.42365383078155655,-1.4546014638323805,2.913625326782321,0.0707650836947213,-0.2888016026101224,0.14227988761444,-0.576055731245149
0.4373769436036989,-1.505741407848293,3.0037488888809656,0.07355069015003772,-0.2884054411033525,0.14841557036996672,-0.5748763192351625
0.451189896215914,-1.5596479361262996,3.0913208719481857,0.07655738726259553,-0.2879253504974629,0.15555995953224178,-0.5732402873011258
0.4652376161909762,-1.6124629114689724,3.1790373541486048,0.07922983922791559,-0.2870851466525038,0.16218591765342222,-0.5708666006060444
0.47933355222166407,-1.6703761938154504,3.2850830347399516,0.08174371793730305,-0.2853716289904464,0.16843229108378863,-0.5682833793345926
0.49360904205015066,-1.7380087575165952,3.4132419482302416,0.08532760436921744,-0.2846846094455169,0.1756335651941603,-0.5666785915684024
0.5080479777293745,-1.7709708595043399,3.450119462180246,0.08726124336549188,-0.28410320640447256,0.18147593293466116,-0.5648355658034091
0.5226428866673102,-1.8208036585456735,3.5297832237040327,0.08957348112295782,-0.28269861407134167,0.18784539142340284,-0.5620157096304151
0.5373237643258516,-1.87525092786579,3.6230774807763226,0.09236924197554261,-0.2817500673747773,0.1943808903590597,-0.5597528321387778
0.5521773531707174,-1.9340726925761975,3.719708092992962,0.09554768699470224,-0.28090780650307456,0.20185762103122118,-0.5572483263085806
0.5671730209331867,-1.997891135066758,3.830714040280131,0.0987096119912505,-0.2796359785070653,0.20924053898196365,-0.5542729272961264
0.5823733417085049,-2.0457572193026268,3.8978556138401355,0.10122886308681686,-0.278578838565762,0.2161993972304273,-0.551298366923539
0.5976424283627043,-2.117417412711109,4.04188704114317,0.10444991380158397,-0.27708602241235225,0.22252697161081575,-0.5482126544265656
0.6131059466049814,-2.1727213639228635,4.139238645211666,0.10732626789149319,-0.276179982130186,0.2288274810920884,-0.5457449729202656
0.6286262175227574,-2.230462998663132,4.229939959206502,0.11034837552289653,-0.27488501455894593,0.23638470866728573,-0.542704662086268
0.6443488644071813,-2.2896669184250156,4.32795775654983,0.1128745007669571,-0.27293604897398605,0.24326563002899443,-0.5387665486561921
0.6602350919777742,-2.34719457701809,4.421975143144842,0.11555843295161139,-0.27137194598394876,0.25012163345679,-0.5350852354202671
0.6761124804319043,-2.412093538964786,4.536077556060555,0.11906818236780109,-0.2703377247082516,0.2574907667682855,-0.5320987220819611
0.6922120166076821,-2.4645310339482918,4.613255666341186,0.12171673222831561,-0.2689894229248563,0.2644750007304017,-0.528349818084702
0.7084195895003714,-2.5211240744645456,4.709535448794756,0.1244028424772312,-0.2675096428112016,0.270855842187573,-0.5248735228444144
0.7248150364313151,-2.589702812576327,4.833478914957868,0.12735724579210617,-0.26550685167245697,0.27774434098649226,-0.5205927121831102
0.7411369638476686,-2.635761258886515,4.895838323094603,0.12972075082222848,-0.26423180334301705,0.2842119471945626,-0.5168137737017964
0.7574637154385047,-2.7046937864766534,5.0206706845903755,0.1328815876207135,-0.26242370760338984,0.29117298891677745,-0.512676371016036
0.7736714162460138,-2.7693686051555257,5.133354684624252,0.13567417716827673,-0.2604393890982641,0.29785626344288973,-0.508184366571512
0.7898136368102553,-2.8156550109046985,5.191197466553848,0.13810441956461733,-0.2590104276708344,0.304735901178042,-0.5041231413057272
0.8059741556568654,-2.878514078011451,5.295759272678863,0.1412368090929873,-0.2575229431665068,0.311733157565722,-0.49964749617183346
