Gamma,Theta0,Theta1,X_mid,Z_mid,X_end,Z_end
-0.0005210052545479016,-0.2820393239127322,1.1065487107443275,0.005486395099464259,-0.22444284555970742,-0.019527161163463466,-0.44564618119137356
0.2610405789510488,-0.9267179246271593,2.193552393839526,0.030230253670654093,-0.22169334226407844,0.044585013388988806,-0.44595226855101544
-0.26119864839410223,0.5888822456964677,-0.22459446610161615,-0.03400435343649952,-0.2206531846212854,-0.11328543090086651,-0.4313732061374537
0.5227297977497827,-1.5173866344017637,2.898740557253782,0.05519793732431077,-0.21553747939542953,0.12299641038581606,-0.4307856821775015
-0.5227825257368268,1.3806196119963,-1.54376649699106,-0.06423843513668401,-0.21120805952708366,-0.1852182696912783,-0.4006032972521659
0.7842849959177283,-2.162233662704625,3.823391417459414,0.08249000505606272,-0.20661543659917048,0.19282731212545678,-0.40429119513935385
-0.7843504826112735,1.9751609048653895,-2.4145142453950923,-0.08644751808666315,-0.2004699955877439,-0.24050468389447316,-0.36179576594546875
1.0459153110475201,-2.793375804496542,4.642076399860769,0.10651873429566149,-0.1928508865927151,0.25921737522742977,-0.3584860759048876
-1.0459740457249467,2.5718234759619345,-3.1492758548876676,-0.10758768521746902,-0.18551764357995562,-0.29794245325141766,-0.310034972866012
1.3074638823414586,-3.2807870999660147,5.12260325557533,0.12273445353765938,-0.1756749608192453,0.30933711239296713,-0.3052632102263686
-1.3076433979700877,3.2425246511150623,-4.085834634956598,-0.12921819142404456,-0.16689004354448242,-0.3413048246452167,-0.24488513548880306
1.5691475467564855,-3.8619176632055705,5.822869913587117,0.14257607185389357,-0.15909142744877644,0.3510566916287109,-0.24052508712043735
-1.5693112315582756,3.782753008089579,-4.668873467925178,-0.1461402775446128,-0.1511703038429405,-0.3689886622703154,-0.1747686055847211
1.830906205730491,-4.384589944848385,6.394065693349642,0.15295289953424518,-0.1367734241569193,0.3774184629421237,-0.17259944880270672
-1.8310191665014743,4.479424310291415,-5.719057864597023,-0.16086577358394885,-0.1271799392055639,-0.3835685800984759,-0.10258350515468401
2.092833732101823,-4.871090022153721,6.845061722475509,0.16336446178306013,-0.11689522264868335,0.3885857804855498,-0.10019739020710558
-2.093080795729591,4.976424406055421,-6.240814920617937,-0.16689774461913304,-0.10538640435492719,-0.37949472553602104,-0.03364914455748755
2.354635485337849,-5.471916888126613,7.66147887606228,0.1711069251462848,-0.09286226558861443,0.3862392423871463,-0.030429799181818762
-2.3548998081500128,5.474522387338778,-6.735945462675925,-0.17227533052063126,-0.08271485354921851,-0.3608726089609793,0.033066531165401813
2.6163648397360193,-5.8308976366837735,7.793807236572721,0.1694648374320103,-0.0736853883479413,0.3682966283793663,0.034430065489422595
-2.616652025202403,5.974210373387765,-7.3320514458911275,-0.17604550833179813,-0.06511152290757401,-0.3367942788888205,0.08947580638300194
2.878101939838422,-6.449103357024527,8.647680853371796,0.17349802708725004,-0.05113264610616471,0.34322493271495746,0.0977478620551872
-2.8784483940717536,6.449360172140787,-7.788856219906565,-0.17522983395296596,-0.04546513734950433,-0.29888030494539614,0.14274563769030546
