ts,base_pos_x,base_pos_z,mid_pos_x,mid_pos_z,end_pos_x,end_pos_z,assumed_base_Y,assumed_mid_Y,assumed_end_Y
1690212748640166072,0.015732824040904234,0.8108628762905935,-0.03924538889952266,0.47716775962381713,-0.04672683209568648,0.10552143901408839,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212748807099334,0.015732824040904234,0.8108628762905935,-0.040273469568183826,0.4764416450108433,-0.046087860096576234,0.10563989899051629,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212748973618267,0.015732824040904234,0.8108628762905935,-0.04111579300311911,0.47721511062935584,-0.046023901235899584,0.10513888031113416,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212749141110754,0.015732824040904234,0.8108628762905935,-0.04112765434499352,0.4777168246216511,-0.04592775502576087,0.1048568819670267,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212749306632301,0.015732824040904234,0.8108628762905935,-0.03948179397532048,0.47682889686463814,-0.046673059336992964,0.10583049968488822,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212749467043232,0.015732824040904234,0.8108628762905935,-0.039900961653693084,0.4773140762215223,-0.04805835928122539,0.10581208361455496,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212749634163172,0.015732824040904234,0.8108628762905935,-0.04122431459532778,0.47741284377861565,-0.047794080426497965,0.10609674847345263,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212749798828828,0.015732824040904234,0.8108628762905935,-0.03975587975522352,0.47610231191955343,-0.04728106433959972,0.10554409435774681,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212749963486191,0.015732824040904234,0.8108628762905935,-0.0402338156945055,0.47784468315466194,-0.04404398305647583,0.10522906610636396,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212750141750170,0.015732824040904234,0.8108628762905935,-0.04002001413584111,0.47731287117035043,-0.045494905357794706,0.10454808720651199,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212750297922729,0.015732824040904234,0.8108628762905935,-0.041139177125205935,0.47859034246172427,-0.04717617896826423,0.10460056453492095,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212750472421463,0.015732824040904234,0.8108628762905935,-0.03948277838173464,0.47819942941507626,-0.0470759080939955,0.10556624856143093,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212750633073680,0.015732824040904234,0.8108628762905935,-0.04111579300311911,0.47721511062935584,-0.04539741238395592,0.10598697640248356,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212750800986019,0.015732824040904234,0.8108628762905935,-0.040671594703133654,0.47669452915418054,-0.04726811718848207,0.10547578032864424,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212750971497824,0.015732824040904234,0.8108628762905935,-0.03946878934387235,0.47762000150224915,-0.0468122669358537,0.10476076100972465,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212751143537327,0.015732824040904234,0.8108628762905935,-0.03637504866836878,0.478105941163381,-0.04253178487751171,0.10541676209814865,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212751307728372,0.015732824040904234,0.8108628762905935,-0.032971664891764604,0.4761972522169267,-0.04098239775383854,0.1052278437138896,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212751473070339,0.015732824040904234,0.8108628762905935,-0.03273224129141812,0.4775651239983773,-0.03971463495565255,0.10528750394460085,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212751638106639,0.015732824040904234,0.8108628762905935,-0.02924904703867015,0.47786562031598484,-0.03721440449801178,0.10618265377251157,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212751811015506,0.015732824040904234,0.8108628762905935,-0.024176230630996276,0.47661641569955576,-0.031553372506283164,0.10617409153191382,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212751979839057,0.015732824040904234,0.8108628762905935,-0.020517944176652668,0.47750644548479215,-0.028132019196001792,0.10550915786152337,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212752146686476,0.015732824040904234,0.8108628762905935,-0.015821219278304512,0.4778690448820053,-0.02382569469646927,0.10565926194455921,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212752313441433,0.015732824040904234,0.8108628762905935,-0.012140266019695267,0.47823804216373755,-0.020757915368555712,0.10581837647904047,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212752481763907,0.015732824040904234,0.8108628762905935,-0.009326834950742331,0.4751825873390374,-0.0177944442342958,0.10447133640371276,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212752646928883,0.015732824040904234,0.8108628762905935,-0.007021571020745196,0.47574282293186143,-0.013580285259547844,0.10511512983009186,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212752813876555,0.015732824040904234,0.8108628762905935,-0.0023419709140674646,0.47540651340109497,-0.010158447922545302,0.10578290945415347,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212752971062785,0.015732824040904234,0.8108628762905935,3.3664360576413435e-05,0.4768486208870685,-0.007335200207630687,0.10582501586626136,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
1690212753138541376,0.015732824040904234,0.8108628762905935,0.00298055809029857,0.47613536906578746,-0.003722360211972567,0.10457165721532324,-0.20766592539189047,-0.20766592539189047,-0.21516592539189044
