Gamma,Theta0,Theta1,X_mid,Z_mid,X_end,Z_end
0.3434022725529168,-1.6102261163751475,3.2767379933769827,0.10161566904367772,-0.3663962652884249,0.19192655382192714,-0.72504248061588
0.3570947017210523,-1.634760922174467,3.2906272800589895,0.10340450573081639,-0.36559506970805805,0.1990491876781359,-0.7225577396443618
0.37084679748848187,-1.7278718507182453,3.4920518172922335,0.10903155104499102,-0.36347354255806097,0.20841742976324407,-0.7201311424119929
0.38476682110087723,-1.808359072253947,3.6509669770562456,0.11424618769853159,-0.36200527441027075,0.21831529770750518,-0.7173388185337266
0.39863070092978714,-1.8019506964620444,3.5789196423278744,0.11437334929731255,-0.36202294484050707,0.22448513699460082,-0.7145301398022172
0.41272917211443244,-1.8607142031408328,3.680946471130993,0.11828600572563948,-0.3600865213010342,0.23359402630499326,-0.7127437463118805
0.4269906797174274,-1.9824360610205969,3.934479800237571,0.12583561903322252,-0.35726089857220455,0.24685418017728472,-0.7086018235366965
0.4411687703961167,-2.015136075683135,3.996221382986887,0.12663233010311675,-0.3547991787181078,0.2505059224614445,-0.7049673584246002
0.4556537866940621,-2.0611006187383167,4.067323070096417,0.1298071782928017,-0.3543154303109979,0.2581409879088464,-0.7014094364496294
0.4700360323933727,-2.1440409337510022,4.212524757947068,0.13630967395792326,-0.35357718981098035,0.2708153816114411,-0.6986237875083737
0.4846538242467102,-2.181597953247894,4.248305970239631,0.1390461575728483,-0.3522440891848629,0.2798690499910895,-0.6952788104635463
0.49931074253285335,-2.266944333168135,4.427457309448155,0.14367915069510048,-0.3490619481749904,0.28859656330159356,-0.6913247956648364
0.5141630221679806,-2.313438999400575,4.494384817962246,0.14590682979397085,-0.3467037936829112,0.2964205244769317,-0.6863230381925582
0.5290407862707288,-2.3645796583681973,4.55893450125679,0.14968707445228233,-0.3456151065062011,0.3066146853272216,-0.6818352771134006
0.5442155485341914,-2.393082395743324,4.603018568910441,0.15149605408342218,-0.3454576119778392,0.3107673740284434,-0.6782710227112103
0.5592558114333585,-2.479852464390069,4.769454297739645,0.15604286961499386,-0.3414597615714482,0.32130513435358277,-0.6732709203778582
0.5744887880241947,-2.559270200028338,4.919106966355798,0.16054070222165734,-0.3382869966388804,0.33126814395313386,-0.668581726079411
0.5898545879687197,-2.6368857738838134,5.066811367188829,0.16572737637763676,-0.33702020929557835,0.34049398264864417,-0.6632560028058323
0.6053361349070882,-2.7279936178361033,5.252574080048969,0.17207944694492552,-0.33454190451187527,0.35104537856054985,-0.6601846325997646
0.6208425886075744,-2.7616366830551797,5.267830198525388,0.1731324767916365,-0.33209203936766957,0.35939311872301793,-0.6527394980720592
0.6364304617077693,-2.854859821530088,5.471367891893328,0.1793338497463355,-0.3301095063744759,0.3679334018187675,-0.6487519697204738
0.6521958308209225,-2.872874837917773,5.469410900392832,0.17965476569861838,-0.3279643759884996,0.3736347500765029,-0.6444862994911887
0.6679165058621053,-2.9673152156389775,5.651761671275451,0.1850437780764944,-0.32471951784259123,0.3841123716523707,-0.6374840907082064
0.6840227230104486,-3.0220018338150494,5.737190896064589,0.18941110238822392,-0.3241811101584176,0.392377290108394,-0.6321142842498658
0.6999945760278112,-3.075979132891088,5.814834745807354,0.1929035800292558,-0.32225936471569805,0.40116829149300126,-0.6262703460443271
0.7160842227726024,-3.1587016377963293,5.983324500395697,0.19539606878684096,-0.3165336102176371,0.40889365175460407,-0.6200504307238336
0.7323047748047506,-3.215803130264022,6.06693287079942,0.20032738248044185,-0.31584985349922623,0.4182752320019095,-0.6143512557859797
0.7484489055644596,-3.274108414588318,6.148153750422684,0.2036835353725993,-0.312632222513663,0.42835829422464666,-0.6083671867219865
0.7648440943731329,-3.347829606025991,6.278394140534219,0.2068676671788222,-0.30869714496466016,0.43694182532585496,-0.6008306685499382
0.78129312695926,-3.4409286079042745,6.476422354001702,0.21181986881547682,-0.3052907618820214,0.44444909812898264,-0.5940247918043753
0.7977554669823346,-3.529395213913441,6.637103427187474,0.21733964231183953,-0.30254025943343327,0.45423827835654224,-0.5852977927706996
0.8142224067627233,-3.5534092062476255,6.648766900664798,0.21710689299347197,-0.29956827082839765,0.4595683056622223,-0.5798069206133046
0.8309265432477316,-3.6156256902818207,6.728763919318092,0.22089887338376138,-0.2967196416387058,0.4699301182171644,-0.5713920206531317
0.8474511315786548,-3.690207668353202,6.871588788591784,0.2249336725398669,-0.29328797670351725,0.4778311545769428,-0.5651966964421365
0.8642549763787709,-3.7934353541938384,7.102806303907933,0.230212061511922,-0.2896245370119253,0.4838743356501033,-0.5573671990538717
0.8810174201897929,-3.840831180461112,7.15852422310196,0.23129573534471448,-0.28556824226024746,0.49174698558379276,-0.5499827223973652
0.8977807849027183,-3.875570708272679,7.182075310970395,0.23372597984321083,-0.28409991463051565,0.49905539322164116,-0.5429299789209441
0.9146560804991809,-3.9333990099474914,7.257162361589417,0.23793351156789483,-0.28193686718629823,0.5083142352719853,-0.5347653729171706
0.9316550564434031,-4.015402689076777,7.4109472096540525,0.24220242426368624,-0.2781197709096365,0.516341490291451,-0.5265653867254214
0.9484966652596541,-4.065851393199949,7.4786367591930905,0.24437628682522947,-0.2754725570454525,0.5226726743513267,-0.518049541932611
0.9655752313391757,-4.144816653098721,7.6363191967907165,0.2476113503535086,-0.2707236432680934,0.5299289729662849,-0.5114811347259868
0.9825711162001761,-4.241188158640765,7.832160839158048,0.25119046347363494,-0.26536762871280295,0.5368476654560014,-0.5021949957101473
0.9994437752087199,-4.289050252426744,7.894313325939763,0.2548927419029043,-0.26355180122703625,0.5441033487183067,-0.49497514858309183
1.016455376521503,-4.327025274506612,7.919223262430186,0.2560479016976085,-0.2611095579028703,0.5502759539378609,-0.48541641525705165
1.033581415418112,-4.395561028621093,8.03598179450797,0.25865335427275915,-0.2569630271574767,0.5572490686478105,-0.4768185955951515
1.0504598740936617,-4.469776404905569,8.156333978070018,0.26262181280807595,-0.2535067700674144,0.5646919704940224,-0.4663771338288999
1.067542307392635,-4.534060693140593,8.273712952160741,0.2647211854503015,-0.2494924447196382,0.5701403968730273,-0.45875308616532723
