ts,base_pos_x,base_pos_z,mid_pos_x,mid_pos_z,end_pos_x,end_pos_z,assumed_base_Y,assumed_mid_Y,assumed_end_Y
1690202263277012091,0.06440697953496809,0.6942275522530112,0.06253117687839446,0.3921900605586482,0.03381181910877771,0.10161916357240042,-0.21030402499507017,-0.21030402499507017,-0.21530402499507018
1690202263444803711,0.06079033307974721,0.6943588042328972,0.06173333155974276,0.3920186952439061,0.03378852634223546,0.10184701148622988,-0.21030402499507017,-0.21030402499507017,-0.21530402499507018
1690202263599975738,0.06379693682712134,0.6930838323235777,0.06113861914472656,0.3904091524672071,0.03359876031486885,0.10108931803992038,-0.21030402499507017,-0.21030402499507017,-0.21530402499507018
1690202263769130572,0.06579953038047054,0.6930297172376264,0.06295178735595189,0.3909004931376252,0.034114478589966135,0.10121221638663813,-0.21030402499507017,-0.21030402499507017,-0.21530402499507018
1690202263945862270,0.06620819313762588,0.693748643975171,0.06295035484215117,0.3907352714373876,0.03235459035073396,0.10030295798827848,-0.21030402499507017,-0.21030402499507017,-0.21530402499507018
1690202264112023290,0.06330166400316738,0.6944925234414636,0.06331269544689433,0.3912142485105045,0.03270780941110157,0.1010034674414364,-0.21030402499507017,-0.21030402499507017,-0.21530402499507018
1690202264279679470,0.06403704337456327,0.6941917663134842,0.06277798920882222,0.3916858760843995,0.032555551276444834,0.10103647868578014,-0.21030402499507017,-0.21030402499507017,-0.21530402499507018
1690202264447348460,0.06302199566684688,0.6948045683457864,0.0639884688448208,0.3924118606879446,0.03339939258359893,0.10160784972442849,-0.21030402499507017,-0.21030402499507017,-0.21530402499507018
1690202264613899721,0.06193194233692393,0.6935678387713529,0.06301066139211664,0.3913674592306781,0.034334124252882944,0.10138074047906953,-0.21030402499507017,-0.21030402499507017,-0.21530402499507018
1690202264780495559,0.06437795292649491,0.6935778077444494,0.06380006973204047,0.39215115642189563,0.03450612465862217,0.100626107787251,-0.21030402499507017,-0.21030402499507017,-0.21530402499507018
1690202264936111862,0.06437494955963913,0.6932251050695698,0.06215585951209114,0.39206081033656354,0.03392793907232222,0.10148698571377157,-0.21030402499507017,-0.21030402499507017,-0.21530402499507018
1690202265114184787,0.06425013967709345,0.6942022764212414,0.06476368502138817,0.39156380014379194,0.031540193148813865,0.10092396386663904,-0.21030402499507017,-0.21030402499507017,-0.21530402499507018
1690202265270006249,0.06434901924806707,0.6948706708233507,0.06418349896334016,0.3923370974657865,0.033146976896482945,0.1012626665268821,-0.21030402499507017,-0.21030402499507017,-0.21530402499507018
1690202265445179767,0.06632053089462625,0.6949732143529389,0.06366346006960485,0.3918260608227177,0.03898492645612736,0.10122329839349997,-0.21030402499507017,-0.21030402499507017,-0.21530402499507018
1690202265616041808,0.07055464884581449,0.6944108827093413,0.07103526420693886,0.393243863749216,0.04707516397630386,0.10104485067445401,-0.21030402499507017,-0.21030402499507017,-0.21530402499507018
1690202265788275798,0.07257697214869724,0.694654633282112,0.07374915424835339,0.39195496170356764,0.05196878434269135,0.10111019641552788,-0.21030402499507017,-0.21030402499507017,-0.21530402499507018
