-0.323745117688598,0.52305508310589,-3.14159196392972,5.78447130908907,-6.96240365612039,0,0.45,-1.5707963267949,7.45902478845616e-09,0.449999992575939
-0.323745117584128,0.523055083497003,-3.14159196390443,5.78447130907173,-6.96240365611283,0,0.45,-1.30899693899575,7.56316318042917e-09,0.449999992961337
-0.323745117693499,0.52305508311258,-3.14159196381704,5.78447130901182,-6.96240365608668,0,0.45,-1.0471975511966,7.45264453734873e-09,0.449999992557162
-0.321488427059532,0.549408906267496,-3.02149644454645,5.69156151975633,-6.91084162348088,0,0.45,-0.785398163397448,7.4312384050132e-09,0.44999999421753
-0.279039503404728,0.693895536410545,-2.23858510543108,4.71965467806346,-6.00900797673322,0,0.45,-0.523598775598299,7.68853603005937e-09,0.449999993352997
-0.15528661704499,0.831729565278472,-1.14683361627535,2.76564895236263,-3.76091941135414,0,0.45,-0.26179938779915,7.79775632953061e-09,0.44999999831449
0.0452852664237596,0.87724922428852,0.124185466755155,0.136778280098708,-0.521929324128739,0,0.45,0,-3.06257727511472e-11,0.449999992697203
0.227978134811376,0.788133594416063,1.34035938730511,-2.30057330042165,2.44374811046146,0,0.45,0.261799387799149,-7.44972106225816e-09,0.449999992553228
0.321807561277331,0.636326051463735,2.29633355315012,-3.83720314038634,4.12891488966846,0,0.45,0.523598775598299,-2.02171530905293e-09,0.45000000207962
0.325570272224512,0.624562281654036,2.35619355506073,-3.91290977556476,4.20091629204552,0,0.45,0.785398163397448,-7.4529203086815e-09,0.449999992554761
0.325570272231961,0.624562281624762,2.35619355523826,-3.91290977578448,4.20091629225145,0,0.45,1.0471975511966,-7.45620724884599e-09,0.449999992560804
0.325570272231736,0.624562281616931,2.35619355529448,-3.91290977585405,4.20091629231666,0,0.45,1.30899693899575,-7.45983165517661e-09,0.449999992564157
0.325570272229667,0.624562281618574,2.35619355532146,-3.91290977588744,4.20091629234795,0,0.45,1.5707963267949,-7.46353304159619e-09,0.449999992571167
0.325570272613345,0.624562281428719,2.35619355533826,-3.91290977590824,4.20091629236743,0,0.45,1.83259571459405,-7.08087022349702e-09,0.449999992384654
0.32557027222856,0.624562281627807,2.35619355534894,-3.91290977592146,4.20091629237984,0,0.45,2.0943951023932,-7.46630104964119e-09,0.449999992585868
0.325570272239038,0.624562281634362,2.35619355535658,-3.91290977593091,4.20091629238869,0,0.45,2.35619449019234,-7.45628526976905e-09,0.449999992593943
