ts,X_EE,Y_EE,Z_EE,Phi,X_base_meas,Z_base_meas,X_mid_meas,Z_mid_meas,X_end_meas,Z_end_meas,U_base,V_base,U_mid,V_mid,U_end,V_end,Base_angle,X_ang_start,Z_ang_start,X_ang_end,Z_ang_end,U_ang_start,V_ang_start,U_ang_end,V_ang_end,Goal_X,Goal_Z,Endpt_Sol_X,Endpt_Sol_Z
1693316879798417330,0.3416284257320571,-0.19992402611274396,0.44630707430847893,0.0013789321264788138,0.34112314590180004,0.449954513484413,0.3342600443083662,0.24934292218443477,0.29672189348397193,0.0541806463001141,1393,457,1394,714,1356,978,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.3,0.05,0.299999993810386,0.049999993987184
1693316891657956123,0.44172242122198335,-0.19979983005305912,0.4463141829058618,0.0009262739501442977,0.4400712410342203,0.4484650932482059,0.4307246958371381,0.2475332784118277,0.3925255578133032,0.053530617466980956,1518,460,1519,717,1484,979,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.4,0.05,0.399999988204228,0.04999999306883
1693316906190297842,0.48911740588219554,-0.19978032411826424,0.4352694298874705,0.0010808756304317626,0.48708309625392565,0.4368807332080996,0.4773417390780822,0.23633478010714792,0.4391847565763253,0.04131386880089438,1578,475,1580,732,1547,996,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.5,0.05,0.447412627142031,0.0389528036525317
1693316922559489012,0.492072733691568,-0.19979718302175306,0.41976944579451514,0.0011556078844467694,0.4918250996962785,0.4225481105880403,0.4826245064821748,0.22041520399360492,0.44504661818127006,0.02480220687311374,1585,493,1588,753,1556,1019,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.6,0.05,0.450410858282775,0.0234708868262875
1693316938594944715,0.49399725532163785,-0.19976464494682702,0.40831281583043433,0.0010958195994702161,0.4933382369884179,0.40744225332942363,0.48429009096628706,0.2090726294602654,0.44663222949973064,0.012641356735732634,1588,512,1591,768,1559,1036,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.7,0.05,0.452309252068418,0.0119936708097133
1693316955632792950,-0.47534411794004927,-0.19982162165239095,0.4869386066584719,-0.000978363391129738,-0.47339785213504576,0.4938554800620789,-0.4794846294065786,0.29270872941747517,-0.5035001745601457,0.09268863887403356,349,392,324,651,270,923,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.7,0.15,-0.517431704563748,0.0906765180596298
1693316969162469625,-0.4667277376354909,-0.19983732794277592,0.5112871431944339,-0.0010676845514487946,-0.4642111648035112,0.5195256009353456,-0.47355676301118715,0.31704270307104376,-0.5030832491678581,0.11778492928143736,363,360,334,619,273,888,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.6,0.15,-0.508806255114681,0.115058039799233
1693316983026351452,-0.45294628569408024,-0.1998466629291061,0.5439270092921504,-0.0009610866380113654,-0.45070298554125526,0.5518820836706666,-0.45911399401119496,0.35080609118559336,-0.4848413782330072,0.1496231233839852,383,320,356,575,301,844,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.5,0.15,-0.494974131292825,0.147653896568772
1693316994885854959,-0.35785554580286144,-0.19998218379617239,0.5462486862407194,-0.0013817480618995633,-0.35447627239116164,0.5538126118664307,-0.36161166181962057,0.3538242373075349,-0.3904157886861051,0.15207467205916192,507,319,485,572,430,841,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.4,0.15,-0.399999993591573,0.149999995646064
1693317004573751211,-0.25784267925827664,-0.20004677252790237,0.5463838286125982,-0.0010036643112703123,-0.2522970265538987,0.554191986117858,-0.2589199799276616,0.35302976241732165,-0.28954723514771386,0.15236708063828208,638,320,620,574,567,841,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.3,0.15,-0.299999995919404,0.149999997907628
1693317012758787155,-0.1578683574344797,-0.2001052351170659,0.546283561676369,-0.0007674497711341912,-0.15196196174155524,0.5512935436992279,-0.15883026641353454,0.3506636859787129,-0.1897139685850526,0.1526564880165029,766,325,751,578,702,841,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.2,0.15,-0.199999996452285,0.149999992890805
1693317020943548918,-0.05795366882487178,-0.20005847240325492,0.5463319830908948,-0.00023899160049933182,-0.052881726978257874,0.5499950913716138,-0.059964557172840646,0.3521504700016109,-0.08945561714552987,0.15367965015103702,892,328,880,577,837,840,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.0999999999999999,0.15,-0.0999999964082264,0.15000000179633
1693317029629045725,0.04172254920287803,-0.200046060551422,0.5463072370983066,0.0005358802317950446,0.044195258872193124,0.5502957929294429,0.037801653758903105,0.35052721073891924,0.006033270411719919,0.15322394110285975,1015,329,1007,580,965,841,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],1.11022302462516e-16,0.15,-6.75893150475781e-09,0.149999996564133
1693317037981120348,0.1417317034505986,-0.2000693313021319,0.5463589231203252,0.0007939167751401177,0.1440221869906264,0.5489904746016754,0.1351410471232635,0.3481152525869121,0.10264581785163851,0.15203325921189204,1141,332,1133,584,1094,843,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.1,0.15,0.0999999990528311,0.149999996643164
1693317045831604004,0.24170943634807784,-0.20003225056661275,0.5463835116670714,0.001021985063127915,0.24262602983917134,0.5476621614107464,0.2344663907164145,0.349599379896529,0.20192031898843876,0.15231788074903874,1265,335,1261,583,1226,843,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.2,0.15,0.199999998677281,0.149999999898415
1693317055519720554,0.3417370404353106,-0.1999702363184561,0.5463166813248227,0.0013128100585958911,0.3442094975372335,0.5520993377119974,0.33409072558456354,0.3471872753508558,0.29857026488070787,0.15185668814414077,1392,331,1389,587,1354,844,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.3,0.15,0.299999992447039,0.14999999482311
1693317067212350368,0.44180587823199424,-0.19986159368388076,0.5463020701477463,0.0008449966830471306,0.44345170565279457,0.5474825713303744,0.4349272506027551,0.3463351630053102,0.3985766697424197,0.14992300809720782,1516,338,1518,589,1486,847,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.4,0.15,0.399999992338388,0.149999994962051
1693317080574844837,0.4649625106519939,-0.199813397506252,0.5159982844320634,0.0009862151325204002,0.46516658424936685,0.5174395291536394,0.4560107320418667,0.31533572383257535,0.419146280187955,0.12050421355818841,1545,375,1547,629,1515,887,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.5,0.15,0.423191345183303,0.119690777831507
1693317095775157690,0.4742285251536109,-0.19978353207331723,0.4904944217750841,0.0010193781786541228,0.4750630036248741,0.4931449687355175,0.46732994802237365,0.29374296480412765,0.42923041757020886,0.09564100755088545,1559,405,1563,657,1530,921,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.6,0.15,0.432463280761016,0.0941880616316783
1693317109805969238,0.48027764362380276,-0.19980670813589071,0.4709626209618155,0.0009922806158981046,0.4795007850586468,0.4721585949381153,0.4707720176396498,0.27144689706291825,0.4357542888854735,0.0760009197910757,1566,431,1569,686,1540,948,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.7,0.15,0.438534429920364,0.0746377033139307
1693317123503139257,-0.4511634704671478,-0.1998807343540398,0.5475992290989838,-0.000998951609501804,-0.44852269161044805,0.5543336538871677,-0.4547249828634467,0.35314432294135023,-0.47991496286840846,0.15254151674604244,386,317,362,572,308,840,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.7,0.25,-0.493213268104696,0.151384910910582
