ts,X_EE,Y_EE,Z_EE,Phi,X_base_meas,Z_base_meas,X_mid_meas,Z_mid_meas,X_end_meas,Z_end_meas,U_base,V_base,U_mid,V_mid,U_end,V_end,Base_angle,X_ang_start,Z_ang_start,X_ang_end,Z_ang_end,U_ang_start,V_ang_start,U_ang_end,V_ang_end,Goal_X,Goal_Z,Endpt_Sol_X,Endpt_Sol_Z
1693299528949873209,0.32967600699554334,-0.20009382465465375,0.6450545605884388,0.0017694401599620468,0.33144491578010676,0.6439674176000391,0.33225824990988206,0.34169562618722904,0.29357556044793853,0.05133244878714471,1372,220,1387,594,1352,982,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.3,0.05,0.299999993229062,0.0499999936711697
1693299538637897015,0.4042547810593099,-0.19996680275354164,0.6264696657762404,0.001388927886808664,0.40430949069896405,0.6248309081801303,0.4024665136600386,0.32350801342045066,0.36240609623498815,0.034853972219009544,1463,244,1478,618,1445,1005,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.4,0.05,0.374514101848495,0.0314514697581323
1693299549662341356,0.43055573593733815,-0.19988001626322657,0.5869912557664705,0.0003172490527339156,0.4323532975904846,0.5852329360753534,0.43721542145825837,0.3159739745193735,0.394628761048556,0.004850253752786915,1500,292,1523,628,1490,1047,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.5,0.05,0.400803665983914,-0.00856669240209462
1693299561187970400,0.4477740364517634,-0.1998709589729598,0.5550983069290405,0.0005734393998287616,0.4477575378782118,0.5548677584833991,0.4578843896129765,0.29367372881919274,0.41177862582336355,0.004844708880981097,1521,329,1551,657,1513,1047,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.6,0.05,0.41805746449482,-0.0403634069992959
1693299574216664314,0.4594831581665019,-0.19989316091969694,0.5296004832013026,0.0007638896956079978,0.46010676444707127,0.5295789050592425,0.46308865496607104,0.2890785199716708,0.42293357864976816,0.004128916825231976,1538,360,1558,663,1528,1048,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.7,0.05,0.429814696020558,-0.0658015630113888
1693299597100046158,-0.425625181819958,-0.1999770132550206,0.5950451310452227,-0.00040948664347216404,-0.4255102815498512,0.6017482497026353,-0.37999826763792727,0.30088076266947517,-0.44978436514576636,0.0037258018017989336,419,259,457,641,336,1049,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.7,0.15,-0.455493064402024,-0.000579881681240346
1693299609128237247,-0.40497094756703433,-0.20003454114977143,0.6253844686293188,-0.0014524086501178526,-0.4027556662067031,0.6291593492772659,-0.3956219288375364,0.32516729572926373,-0.4276919296435982,0.03037238727061231,450,226,438,609,369,1011,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.6,0.15,-0.434779678822451,0.0304055070300818
1693299619483099937,-0.37574766504760126,-0.20009297368772627,0.6620955832024314,-0.0013896592121778694,-0.37418813084016395,0.6701723658521033,-0.36592274387568374,0.3653393571163157,-0.40014693946702595,0.06647351393359713,489,177,480,557,410,960,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.5,0.15,-0.405523221081885,0.0670703679055156
1693299629004045486,-0.3338337539019284,-0.20018489337207834,0.7045015584776078,-0.0014476581199646917,-0.3301445841334901,0.7101922516637966,-0.323648808554127,0.4060787280781391,-0.3580222896745774,0.10946724042707734,547,130,538,505,471,900,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.4,0.15,-0.363612751675953,0.109433419829137
1693299637856688976,-0.2702500514632821,-0.20028033017561914,0.7452347792513689,-0.0010693616899685827,-0.26794022910464493,0.7492550330476544,-0.2592313581014346,0.44593471899550086,-0.29312320063958014,0.1509112119126822,627,85,624,455,562,843,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.3,0.15,-0.299999996226269,0.149999996999089
1693299645206277847,-0.17021317446445253,-0.20027066780900504,0.7452843047203839,-0.0007754244455072259,-0.16614648547862254,0.7500198053831718,-0.15879372266903244,0.44528438587604047,-0.19186224148686926,0.1512015286558236,754,86,754,457,699,843,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.2,0.15,-0.199999995843952,0.149999994339067
