ts,X_EE,Y_EE,Z_EE,Phi,X_base_meas,Z_base_meas,X_mid_meas,Z_mid_meas,X_end_meas,Z_end_meas,U_base,V_base,U_mid,V_mid,U_end,V_end,Base_angle,X_ang_start,Z_ang_start,X_ang_end,Z_ang_end,U_ang_start,V_ang_start,U_ang_end,V_ang_end,Goal_X,Goal_Z,Endpt_Sol_X,Endpt_Sol_Z
1693388698796153545,0.31534093837539745,-0.25029061697496124,0.7191928732438255,-2.146790013778406,0.32422595127224096,0.7297790661790766,0.5092019081967349,0.4718494983229988,0.49834747572695204,0.09940179793475978,1389,80,1644,414,1667,926,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.5,0.15,0.500000000164417,0.150000001597067
1693388734541510105,0.37609064988318675,-0.2500424843509437,0.6616835250727428,-2.353148042970466,0.3855417364135504,0.6703718006569402,0.5755303997960656,0.43509203031134414,0.56315624345513,0.06586831225100753,1472,155,1735,463,1761,975,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.6,0.15,0.567111073276867,0.121121270555067
1693388769952898264,0.4088639531223837,-0.250011800359108,0.6199757957652356,-2.353075729139002,0.4203471132458173,0.6303091890100552,0.6124741682312395,0.39457467166537225,0.5902150853571442,0.028481425621145973,1520,206,1788,517,1803,1030,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.7,0.15,0.599966861920314,0.0794341472803745
1693388814885351896,-0.3577088758633029,-0.25026196372657616,0.6814465892786796,2.353409208719553,-0.3618228120303742,0.689416457073506,-0.529794714501092,0.43239268277062404,-0.5596575389764059,0.06698068206066943,483,117,236,453,147,972,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.7,0.25,-0.579705331661669,0.132366483275246
1693388850630662680,-0.31463931893024594,-0.2503147279530413,0.7207844521213984,2.3536301698843056,-0.3218560682764269,0.729042414084641,-0.48762819140804536,0.46938051511880907,-0.5252195483456822,0.10454249779069213,539,68,298,404,202,916,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.6,0.25,-0.536599213165206,0.171590628440539
1693388885540907145,-0.25578199904435506,-0.2503576186409458,0.7618982499303811,2.3539303567999887,-0.2648339714329633,0.770237961162991,-0.4319721375326616,0.5092242468003179,-0.465643260248146,0.14331202498401152,617,18,378,352,293,859,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.5,0.25,-0.477743850920303,0.212566416951357
1693388913101752996,-0.17815442788366015,-0.25048783340559794,0.7993844150301315,2.3535508863386205,-0.18791744200400284,0.808223605640729,-0.35719105532863465,0.5498093243277895,-0.3934078353379737,0.18196506659032974,720,-27,483,300,401,803,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.4,0.25,-0.399999920626805,0.249999806145743
1693388941664847851,-0.0841690592340373,-0.25047747074794136,0.8243855444637891,2.1694845332377204,-0.10188522243605112,0.8204492485509862,-0.2539873189077411,0.5541301065909826,-0.29331764947613725,0.18508575634386581,833,-40,623,296,545,799,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.3,0.25,-0.299999982196196,0.249999898254955
1693388973735409498,0.013878310258711515,-0.25042183654076444,0.8320976151730617,2.1133088001819074,-0.006797162880893931,0.8304349118232334,-0.15481771280358425,0.5646110229762145,-0.19410695698500635,0.18891311462296867,957,-50,757,284,687,794,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.2,0.25,-0.200000012796882,0.249999957446116
1693389007476507425,0.11809623705143084,-0.25038575964503423,0.8175518539531976,2.2227371690237074,0.10189333556359453,0.8216873407678837,-0.05778069786464804,0.5603720747235053,-0.0948937657146833,0.18370740884263115,1098,-37,887,291,828,802,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.0999999999999999,0.25,-0.0999999713157247,0.249999981078032
1693389041718908787,-0.19058452006299542,-0.2504440689766859,0.7945419063112068,-2.3321720816856506,-0.18291052468060903,0.7919730411942576,0.005019784566910025,0.5759147056119631,0.0059777250112400815,0.19733163873818693,726,-7,971,272,971,783,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],1.11022302462516e-16,0.25,-5.42067196684926e-10,0.249999995759903
