ts,base_pos_x,base_pos_z,mid_pos_x,mid_pos_z,end_pos_x,end_pos_z,assumed_base_Y,assumed_mid_Y,assumed_end_Y
1690201529966284784,0.014740530021483773,0.7023384893178134,0.0016591445096085858,0.40017511382286963,-0.033211142549755185,0.10892154866656378,-0.2103289071545483,-0.2103289071545483,-0.21532890715454828
1690201530131928567,0.015903366835073898,0.7001367956737643,0.0016588861656375038,0.39955953255963467,-0.03295217045592949,0.10847501811708449,-0.2103289071545483,-0.2103289071545483,-0.21532890715454828
1690201530299089472,0.013084485113081419,0.7009997703238147,0.002964694854766683,0.3986752017314563,-0.03416757892041702,0.108557121127696,-0.2103289071545483,-0.2103289071545483,-0.21532890715454828
1690201530467247696,0.012903930710658438,0.7010017277105275,0.0026431801579395765,0.39906161109122157,-0.03289523585987458,0.10817089872188312,-0.2103289071545483,-0.2103289071545483,-0.21532890715454828
1690201530635228136,0.013243202642942278,0.7012285431232356,0.0027226482568927807,0.39988345305861384,-0.03379324254232556,0.1084472794586322,-0.2103289071545483,-0.2103289071545483,-0.21532890715454828
1690201530801505136,0.013442941670203677,0.7014425228529935,0.0025151808492320724,0.4003649677853358,-0.03355659511156175,0.10881398185581515,-0.2103289071545483,-0.2103289071545483,-0.21532890715454828
1690201530971719614,0.012426387141215904,0.7001463848143445,0.0017016912352570742,0.40017799258228787,-0.03398910685607708,0.10858875374439125,-0.2103289071545483,-0.2103289071545483,-0.21532890715454828
1690201531135244291,0.014139629128673562,0.7009500304022017,0.0027067538907228177,0.3994920328248573,-0.033420270321487665,0.10873087193511533,-0.2103289071545483,-0.2103289071545483,-0.21532890715454828
1690201531302131131,0.013552047917868498,0.7002641596059971,0.0019944415924603182,0.4007099007290472,-0.034666760828298525,0.1087660055701537,-0.2103289071545483,-0.2103289071545483,-0.21532890715454828
1690201531468720338,0.013929295112518758,0.7013111956703453,0.0033951896434481522,0.40033835042891364,-0.03409813096831326,0.10831612889358366,-0.2103289071545483,-0.2103289071545483,-0.21532890715454828
