ts,Theta0,Theta1,dTheta0,dTheta1,ddTheta0,ddTheta1
0.0,-0.20665107610101993,0.7512040543552425,-2.251174247014376e-11,8.183309585518828e-11,-2.3682258319723815e-05,8.60881482029896e-05
0.03333333333333333,-0.20665107610101993,0.7512040543552425,-2.251174247014376e-11,8.183309585518828e-11,-2.3682258319723815e-05,8.60881482029896e-05
0.06666666666666667,-0.20665107610101993,0.7512040543552425,-2.251174247014376e-11,8.183309585518828e-11,-2.3682258319723815e-05,8.60881482029896e-05
0.1,-0.20665107610101993,0.7512040543552425,-0.0013239722451796332,0.02247575048211814,-0.024891525777288592,0.4222425611891598
0.13333333333333333,-0.20665107610101993,0.7512040543552425,0.01789097816353452,-0.07209977925050082,0.3544106521833439,-1.6663774345310447
0.16666666666666666,-0.20665107610101993,0.7512040543552425,-0.016050406124681393,0.007640332791986171,-0.5389512489692438,0.9570487704368187
0.2,-0.20665107610101993,0.7512040543552425,-0.03297365404285975,0.08827483342746978,-0.5424477685002267,2.0925858218871802
0.23333333333333334,-0.20665107610101993,0.7512040543552425,-0.01693392219654935,0.09763820856441574,0.22134101943158657,0.794562942144676
0.26666666666666666,-0.20665107610101993,0.7512040543552425,0.03826779557851032,-0.044855169987902066,1.3065213054105507,-2.9911199118799754
0.3,-0.20665107610101993,0.7512040543552425,0.09045270141290594,-0.23241918049421428,1.4580120604432165,-5.057300200180947
0.3333333333333333,-0.20665107610101993,0.7512040543552425,0.05408885711616563,-0.16784159841680157,-0.5706212781235553,0.024662102186363555
0.36666666666666664,-0.20665107610101993,0.7512040543552425,-0.04533207714334521,0.04420282817537258,-2.7408135893687873,5.683175916779126
0.4,-0.20665107610101993,0.7512040543552425,-0.15692877109544334,0.3266483215256114,-3.369209182454161,8.67520258672178
0.43333333333333335,-0.20665107610101993,0.7512040543552425,-0.16741320146922417,0.3746953405874244,-0.679991143880935,3.4379742008560044
0.4666666666666667,-0.20665107610101993,0.7512040543552425,-0.05616852406216538,0.17605619409727957,3.6879593413681597,-5.385663299610277
0.5,-0.20665107610101993,0.7512040543552425,0.14677536680571324,-0.15468499570954564,7.3998205780481285,-11.85918044304278
0.5333333333333333,-0.20665107610101993,0.7512040543552425,0.3806236484018143,-0.4497690522346408,8.645674403258225,-12.09307631752607
0.5666666666666667,-0.20665107610101993,0.7512040543552425,0.5667372319854765,-0.5577878925554262,6.631240532312038,-5.6932436090921605
0.6,-0.21115416578786986,0.8276484979008826,0.6889625477665752,-0.5343339092466197,2.9259185591033807,1.9057387868648838
0.6333333333333333,-0.15898313053852528,0.7297695054370484,0.7410181912873223,-0.4501215724874611,-0.9434778627407017,6.948265716613765
0.6666666666666666,-0.11861992799580154,0.6622580320600008,0.7144912258686361,-0.3653060739405576,-4.057282962786683,7.94195361764282
0.7,-0.08170304363066022,0.6032291422871332,0.5680925775895118,-0.17338889217745912,-6.720917678173565,8.126210257141992
0.7333333333333333,-0.07783469368888701,0.6493606087599854,0.33944484030124683,0.04897686263167622,-7.868746045337829,6.16836091769386
0.7666666666666666,-0.09599519676514776,0.7458904618684585,0.0669751128787428,0.24134315030412257,-7.627967560905073,2.790165331934503
0.8,-0.09599519676514776,0.7458904618684585,-0.23804796102303072,0.468914489812708,-7.297916399548956,1.8048046669982298
0.8333333333333334,-0.09599519676514776,0.7458904618684585,-0.49017420799454803,0.5154104328712918,-6.431800932193795,-0.11172417126847023
0.8666666666666667,-0.08618540693578591,0.676683231123321,-0.6883283747918344,0.5025454788335748,-6.428132976342596,1.998214135088034
0.9,-0.10889366042328556,0.6965469106333593,-0.9141630512833389,0.7031566416230286,-8.771705005907496,11.734655513760686
0.9333333333333333,-0.14784004911088633,0.7479744563701395,-1.2194274899073196,1.1708978886845811,-12.131300940661255,23.18201311885567
0.9666666666666667,-0.2051934387265952,0.8370046004998624,-1.726911394632143,2.185781481274037,-16.071958645795714,34.96536743687737
1.0,-0.272064453628992,0.9325999773095943,-2.3120877991009565,3.4537121067942467,-15.718363905486065,34.68884101250354
1.0333333333333332,-0.3316402226806449,0.9977376810477075,-2.775930847366899,4.496844791405298,-10.040259253311152,19.29982797384833
1.0666666666666667,-0.4065548416255745,1.09960305379392,-2.9428179514283017,4.776314337524834,-2.743594488955239,2.779481368955288
1.1,-0.5005007604482085,1.2467137002751418,-2.847002617844531,4.453901509090068,5.393803124258296,-13.948400615271705
1.1333333333333333,-0.6093313836690559,1.442958549460954,-2.4840728279706386,3.555680104345294,12.496527249423899,-27.267550957093924
1.1666666666666667,-0.6997581763358864,1.5824391155187645,-2.004227232192034,2.5445026288041577,17.49377236767015,-35.70404539179639
1.2,-0.7851841242944702,1.7110491946448076,-1.4590319719900415,1.5617666320718955,19.586423116372227,-36.20392205530935
1.2333333333333334,-0.8396189562589084,1.772438532971813,-0.9514355364501359,0.8560573647373707,16.539487945109585,-22.69242256949621
1.2666666666666666,-0.8394142222503792,1.7015461099497546,-0.498082090993841,0.4257604334659163,11.848185014081245,-7.406036551971953
1.3,-0.8394142222503792,1.7015461099497546,-0.08035539633267208,0.09769290671259395,7.98912045214122,3.842969994884367
1.3333333333333333,-0.8394142222503792,1.7015461099497546,0.3063384893435739,-0.16720605509105513,8.34660270823581,0.6512731505386871
1.3666666666666667,-0.8394142222503792,1.7015461099497546,0.6680572727405095,-0.4227566210178879,11.197427260450837,-9.914196371759637
1.4,-0.855158133807945,1.7871821099837908,1.0907827363490303,-0.862750812964922,16.53989877225609,-25.71644099530511
