ts,base_pos_x,base_pos_z,mid_pos_x,mid_pos_z,end_pos_x,end_pos_z,assumed_base_Y,assumed_mid_Y,assumed_end_Y
1690213266951166247,0.015724326994046228,0.8107808649975613,0.07122781646673579,0.5179455890698238,0.05942969554691141,0.14859513690991977,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213267118482514,0.015724326994046228,0.8107808649975613,0.07233290532130349,0.5175549518652691,0.06259320554034128,0.1482349650300897,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213267271975170,0.015724326994046228,0.8107808649975613,0.07307976463898025,0.5178858260243573,0.060527257423441734,0.1481980943785255,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213267440388974,0.015724326994046228,0.8107808649975613,0.07328923050605547,0.5189217480124285,0.06150916074875668,0.14800161301877135,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213267616863087,0.015724326994046228,0.8107808649975613,0.07155010837835107,0.5175461441421332,0.0588210502691633,0.1487623470224314,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213267783715120,0.015724326994046228,0.8107808649975613,0.0731651927727546,0.5186124493058701,0.06177786419406526,0.1481730754178281,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213267952653361,0.015724326994046228,0.8107808649975613,0.07315408701908648,0.5174835778895911,0.058512006141893454,0.14754697863796773,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213268119677406,0.015724326994046228,0.8107808649975613,0.07233290532130349,0.5175549518652691,0.0616102230422783,0.1474942637050234,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213268284621149,0.015724326994046228,0.8107808649975613,0.07213720276980734,0.5175527498971775,0.06110765243626211,0.14810480954186467,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213268441777535,0.015724326994046228,0.8107808649975613,0.06996674158173996,0.5197859970962047,0.060877126177562836,0.1475068762962023,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213268608469104,0.015724326994046228,0.8107808649975613,0.0714458657731234,0.5189155967788827,0.06342039491581991,0.14749075583481142,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213268779132869,0.015724326994046228,0.8107808649975613,0.07363018526713709,0.5181338991842663,0.06401414034565711,0.14777568501991145,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213268948329602,0.015724326994046228,0.8107808649975613,0.07582253204922755,0.5181586023115705,0.06687377319415398,0.1473539304148429,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213269118785494,0.015724326994046228,0.8107808649975613,0.07940044845078814,0.5195835070378336,0.07262636957183383,0.14745519347916058,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213269286958913,0.015724326994046228,0.8107808649975613,0.08600491984659214,0.5182733363600676,0.08088675293384975,0.1470499176212372,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213269453612981,0.015724326994046228,0.8107808649975613,0.08837450271819791,0.5165930779293371,0.08301864030671033,0.1474223175865853,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213269619915546,0.015724326994046228,0.8107808649975613,0.09295845724360287,0.5177198059554454,0.08616291279147127,0.14762321335590378,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213269786932246,0.015724326994046228,0.8107808649975613,0.09557819690259947,0.5179095767390044,0.09138363204639476,0.1465581220954899,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213269953971538,0.015724326994046228,0.8107808649975613,0.1006034158271949,0.5179402730377254,0.09010519099494614,0.14670888728762999,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213270120593457,0.015724326994046228,0.8107808649975613,0.1053318570928728,0.5173211215250721,0.09548420541531291,0.14629689822355396,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213270288601883,0.015724326994046228,0.8107808649975613,0.1070400414345685,0.5163319401770279,0.09969664071976561,0.14504801248126997,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213270447945838,0.015724326994046228,0.8107808649975613,0.11309335154413097,0.5169824516310035,0.10593230426852726,0.14498898320815345,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213270619894553,0.015724326994046228,0.8107808649975613,0.11612410413035654,0.5163406365983199,0.10956335169582175,0.14529432314002078,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213270789032495,0.015724326994046228,0.8107808649975613,0.12251255911167525,0.5155471790772237,0.1148644634208475,0.1449853308336626,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
1690213270947806694,0.015724326994046228,0.8107808649975613,0.12527627278325026,0.5155948790175228,0.12155428649753382,0.14407843939674103,-0.2078055938826713,-0.2078055938826713,-0.2153055938826713
