ts,X,Z,Phi,Theta0,Theta1,dX,dZ,dPhi,dTheta0,dTheta1,ddX,ddZ,ddPhi,ddTheta0,ddTheta1
0.0,0.013026561881364094,0.7843947522088937,-0.000699068382120922,-0.03027105563603228,1.2703485745552638,-0.0019557855129387174,0.0006288017749013219,5.9944326279699365e-05,-0.13897164442946286,0.4155818622625358,-0.0028757186110465183,0.0049326463863828,0.00017444759083355688,-1.3972095821636157,4.4604020954969705
0.03333333333333333,0.011993698169381558,0.7844513760993498,-0.0006980725446099792,-0.06288954074283135,1.3544939816988815,0.0012977382839202273,-1.2359727284194655e-05,3.9359415744158054e-05,-0.12264368537291499,0.4017525578292993,0.06333493732370443,-0.014934819289853962,-0.0005264251620072206,0.21072418466657117,0.053862553114722544
0.06666666666666667,0.013268743489369815,0.7843814752734344,-0.0006964146773351182,-0.026197675927485564,1.2613361197738486,0.003909587501397076,-0.0003271510444737835,-0.00023625256486882484,-0.017734727626299025,0.08433357338116187,0.06579125161333188,-0.01664024764410854,-0.005314944113191262,2.695373405472373,-8.113909082010775
0.1,0.013366772463411246,0.7843761011066172,-0.0006988345202689556,-0.04104244664363213,1.3069890060830107,0.002807823120511692,-0.0005097799671316405,-0.00044726074124679067,-0.044861647183605344,0.11859687800157981,-0.023515571058056572,-0.011947379451084927,-0.004722774248959033,0.883123462287888,-3.8800976827437417
0.13333333333333333,0.013560706734169386,0.7843654691977066,-0.0006941482032905809,-0.01673366938171518,1.236807297400394,-0.0005806989083824501,-0.0005428733023162824,3.1626431533728874e-05,0.00010233197242559555,-0.07859051611437273,-0.10698850486141787,-0.0042829326669213685,0.010575299336376793,1.1647930639029371,-5.212710887495884
0.16666666666666666,0.011301097808230173,0.784489345994627,-0.0006977591225857446,-0.10570841444249914,1.4734355984065848,-0.006961975485520862,-0.0022931269406433197,0.0007152211978110026,-0.04356688077402959,0.0007971135310433919,-0.16633554934502803,-0.03172613994054174,0.020617417586890622,-0.48437637401910916,0.43103325628974076
0.2,0.013201045790488225,0.7843851866121533,-0.0006966823237333069,-0.02443699923256494,1.2552014638823508,-0.015307503793817671,-0.0020978621009994924,0.0008830331246211664,-0.13755153951483537,0.2517384649568839,-0.15386162152354155,-0.0012618170157594477,0.0115520520698608,-1.8200750398129868,6.000368152115527
0.23333333333333334,0.012498024622491725,0.7843637926161207,-0.0006978397640932316,-0.0481191117305892,1.3171878675288238,-0.010723060320411329,-0.0007927882036873335,0.0007681260148908863,0.021373968958627337,-0.03866605158061098,0.20676591595267335,0.035807453600490646,-0.0012966957947977333,3.2256308336851567,-3.651576884847337
0.26666666666666666,0.012590147939037148,0.783762861197737,-0.0006990713448866788,-0.0540688347680442,1.3396030009119166,0.01088453738134678,0.00023844762229841,0.0007425255609746356,0.3071322620011529,-0.5273231658198795,0.769273755773886,0.040416490925480275,-0.006139171588429727,7.984282875487826,-12.499990915351344
0.3,0.013473967399264942,0.7843702244413467,-0.0005547106075654107,-0.01686148835990981,1.236545149898591,0.04242011680424705,0.0011447541024137697,0.000797377734560934,0.44920378635857866,-0.6164320027525119,1.1886547283976119,0.028400252890962818,-0.005495314427175555,6.079067435012205,-7.124548323125257
0.3333333333333333,0.014711341746613975,0.7843023888221023,-0.0005144774581229788,0.012608904225697264,1.1721900705203154,0.08881356759569278,0.0006309754583999627,0.0006533738699717989,0.613467258465244,-0.8216353435120085,1.5348088592524112,-0.014719770964317647,-0.0068811477643681025,3.813955155417475,-4.525593198587757
0.36666666666666664,0.014074968342385773,0.7843372762302979,-0.0006658921756371589,-0.07893586044276724,1.4336866591753754,0.1386197788268709,-0.0009647234379590586,0.0002596209223003608,0.675995325779332,-0.9829202214976005,1.545442208441135,-0.05614995297571035,-0.009570309817726668,-0.9130406049371116,-0.11405912255118267
