ts,X_EE,Y_EE,Z_EE,Phi,X_base_meas,Z_base_meas,X_mid_meas,Z_mid_meas,X_end_meas,Z_end_meas,U_base,V_base,U_mid,V_mid,U_end,V_end,Base_angle,X_ang_start,Z_ang_start,X_ang_end,Z_ang_end,U_ang_start,V_ang_start,U_ang_end,V_ang_end,Goal_X,Goal_Z,Endpt_Sol_X,Endpt_Sol_Z
1693312100831359863,-0.32542640389273586,-0.20016915195886048,0.6681577889032764,1.0189344081203768,-0.3219435425220091,0.6683522819999995,-0.44372224383322745,0.398812588384557,-0.5623983071962301,0.1349660731344403,555,180,380,513,193,864,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.6,0.15,-0.599999998833776,0.149999997424408
1693312127055616617,-0.21428990939617706,-0.20023986603432292,0.6606039149065395,1.082899977083181,-0.2123270711649285,0.6582202968675679,-0.3390386614048921,0.3926703215122247,-0.4622614315125458,0.13088359349446976,693,194,517,522,330,870,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.5,0.15,-0.499999998528028,0.149999997226909
1693312145429316759,-0.17145031899919175,-0.20020086485571584,0.6941062229412029,0.766286867481504,-0.16719238268247938,0.6948724872414508,-0.26023447777939024,0.4112848547028619,-0.37653054503815414,0.14196257290794323,751,151,621,499,448,855,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.4,0.15,-0.399999999708482,0.150000003485451
1693312157956918240,-0.15415416629753612,-0.20023125596780006,0.7226749701131573,0.3365773146732374,-0.14871438022646916,0.7255602722153796,-0.18990142195432153,0.4244552750449977,-0.28494425165260623,0.150214764320437,775,115,713,483,573,844,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.3,0.15,-0.299999995373136,0.149999992088984
1693312169649435759,-0.1213078601909193,-0.20017203291377408,0.7311060672221641,-0.00034567992300346033,-0.11763441854295455,0.736232589570036,-0.10973601831832692,0.43226196088190316,-0.17696137558541897,0.14906210304790124,814,103,817,474,719,846,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.2,0.15,-0.19999999776024,0.150000001433484
1693312182677926302,-0.02155071109228042,-0.20012593812431018,0.731094605222179,0.00014731004499785917,-0.018607162153920092,0.7352166649069429,-0.010435484627594804,0.4323608566503619,-0.08042538357828338,0.14860266374580722,937,106,945,475,849,847,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.0999999999999999,0.15,-0.0999999953393375,0.149999995486063
1693312194537459373,0.07866512765349007,-0.20014012950585605,0.7310920920821319,0.0005446335856660853,0.08481861169828367,0.7316999985215776,0.08768676413376153,0.42848442496010203,0.01724512434691271,0.1488764604131032,1065,112,1071,481,980,847,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],1.11022302462516e-16,0.15,-3.57428587011619e-10,0.150000000339764
1693312202053989649,0.17855890712518824,-0.20018562010972563,0.7310289192639647,0.0007221400200946813,0.18298355259148189,0.7332111008422608,0.1838196195365278,0.4277478486385959,0.11308106683439592,0.14914511430072674,1186,112,1194,483,1108,847,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.1,0.15,0.0999999900556772,0.149999980074287
1693312213746471882,0.16741599138310392,-0.20022291488992972,0.7171596760384946,-0.5633819363967306,0.16733798021395066,0.7201745082764458,0.24582276266620873,0.42988304951553724,0.20843086058652938,0.14352788299695118,1167,127,1273,481,1235,855,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.2,0.15,0.199999998287377,0.149999997289655
1693312231117793798,0.21996852723695282,-0.20017745252876648,0.7000499524806476,-0.8084980207672054,0.22216242498399436,0.7031339663777679,0.3243359811482036,0.42580446942007233,0.2882213018260747,0.13932626920998847,1235,148,1373,487,1341,861,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.3,0.15,0.299999866370552,0.150000007982994
1693312249825675726,0.23929899197186608,-0.20021415072103155,0.6538442505935413,-1.2785287137975392,0.2404861718265373,0.656945732519468,0.3899635806052625,0.4120729050350074,0.36850623293305623,0.12482721492177828,1259,203,1457,505,1448,881,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.4,0.15,0.399999999471353,0.149999998577231
1693312277219505548,0.2972743048283296,-0.20013117640897576,0.6187687210154023,-1.5470080418298728,0.29832630885793826,0.620899290054765,0.47071890358224217,0.40164352917064505,0.45737943297199835,0.11548095749006893,1332,247,1560,519,1566,894,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.5,0.15,0.499999992130246,0.149999991752705
1693312304780036926,0.3578005290199496,-0.20016921424442513,0.575988704755673,-1.8268074144857611,0.35955609368824515,0.5785157569590593,0.552169315354707,0.3888373797909551,0.5523068759283798,0.10393395742590217,1410,299,1664,536,1692,910,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.6,0.15,0.599999993757245,0.149999995571388
1693312337852862597,0.4314046261651727,-0.20009259474488755,0.5401211349295792,-2.036612421447744,0.43514703580912695,0.5448229487236176,0.6364884492563248,0.3823764214919726,0.6453990473276812,0.096766484061383,1506,341,1771,545,1815,920,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.7,0.15,0.699999998140899,0.149999996378887
1693312373932238817,-0.29655731044534,-0.2002278547101788,0.6385109363536965,1.8524806347593932,-0.30083113925984317,0.6354228841416528,-0.49795322604995085,0.44919194240687904,-0.6413448910617245,0.20748287067450877,580,220,313,448,93,764,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.7,0.25,-0.699999996704576,0.249999996863101
1693312403664453745,-0.22366831005222101,-0.2002974669433687,0.675309037149233,1.6540578678299078,-0.22389081722472087,0.6730829762679473,-0.40889203560178955,0.4571333931847454,-0.5437631319558592,0.20715081746586728,679,176,430,439,226,765,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.6,0.25,-0.599999995658872,0.249999999416393
1693312427884210348,-0.1521357094957002,-0.20030414863321666,0.7075361479501734,1.4619664789862234,-0.15062551769718246,0.7035419260004299,-0.31637979955743345,0.46832185882299804,-0.4476216873545519,0.21271036453161862,772,141,551,426,357,758,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.5,0.25,-0.500000000066976,0.250000005984106
1693312450935116053,-0.08087553576587521,-0.20022867468552513,0.7345806310758363,1.2819350429584047,-0.07980419462085298,0.7334170947696644,-0.22632652115313193,0.4787567597510605,-0.35257420566187037,0.22125772687431777,861,107,668,414,486,747,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.4,0.25,-0.399999999019351,0.249999999586408
1693312468306922197,-0.12613688375311935,-0.20013448802555264,0.8154492157607496,0.48008512281441507,-0.11919459312795169,0.8212858535748949,-0.17774021777839052,0.5193364321193537,-0.2792760534561984,0.2476538186943551,814,4,732,364,586,712,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.3,0.25,-0.299999998739627,0.249999995429193
1693312479831945896,-0.07425207972224399,-0.20020007454713504,0.8266510369323244,0.23601297346740469,-0.06734278292086429,0.8335025661350526,-0.09887722749136685,0.5250400398708269,-0.1894610844498843,0.24885026001415556,878,-9,833,358,706,711,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.2,0.25,-0.199999994219193,0.249999955999353
1693312493027861595,-0.02155294296875722,-0.20015583673390444,0.8312342856664652,0.00012681393263581955,-0.015186842952778414,0.8379145071183962,-0.010207583094692874,0.5308746925824478,-0.08273245860975667,0.2523881099611037,942,-13,946,352,848,707,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.0999999999999999,0.25,-0.0999999995482931,0.249999993352375
1693312509230322361,0.03829351163762561,-0.200205008158634,0.8301735973796825,-0.20228277938685055,0.04204190330612015,0.8406778674577486,0.08360997519374419,0.5294776317693719,0.030644407861416544,0.2491978163329116,1012,-15,1065,355,998,712,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],1.11022302462516e-16,0.25,-2.63455886273523e-09,0.249999997079401
1693312523929136038,0.06049159120500246,-0.20015393859611422,0.8153279294470741,-0.6002757973685494,0.061638785453152795,0.8218193143753186,0.15005419172865295,0.5302102733635281,0.10797983618679503,0.2450630244555423,1036,7,1149,355,1100,718,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.1,0.25,0.0999999990819651,0.249999994569692
1693312537960099697,0.14471795104197174,-0.20024693907273433,0.8099913022379965,-0.6835398901021518,0.14828477333459497,0.8102526889623387,0.2396362514410986,0.5271268315952122,0.19921365839874322,0.24173842168349613,1142,22,1262,360,1220,723,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.2,0.25,0.199999996572376,0.249999991540255
1693312560676739693,0.11378378624255281,-0.2002485063896186,0.7336540124845339,-1.4397126219297793,0.11565208521819371,0.7372982314536146,0.28041182107156043,0.5080704067363073,0.2650303591526713,0.22248013735738847,1103,106,1314,384,1307,749,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.3,0.25,0.299999992418928,0.249999986432763
1693312585230739355,0.18531352866690853,-0.20027904112276512,0.7066999756483812,-1.6301502045342147,0.1841655091563839,0.7085172360565788,0.3658897539053328,0.49761531590256586,0.35858174735397563,0.2131195661512354,1188,141,1422,398,1430,762,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.4,0.25,0.399999998243786,0.249999997331248
1693312613292760611,0.2578048801505577,-0.20022546416094247,0.6758793374473799,-1.8287743722055498,0.2588508603901916,0.6791038622672072,0.4540473396305996,0.49122492428000336,0.45538494885708963,0.2045072242214523,1281,177,1533,407,1557,774,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.5,0.25,0.499999993070003,0.249999990282814
