ts,X_EE,Y_EE,Z_EE,Phi,X_base_meas,Z_base_meas,X_mid_meas,Z_mid_meas,X_end_meas,Z_end_meas,U_base,V_base,U_mid,V_mid,U_end,V_end,Base_angle,X_ang_start,Z_ang_start,X_ang_end,Z_ang_end,U_ang_start,V_ang_start,U_ang_end,V_ang_end,Goal_X,Goal_Z,Endpt_Sol_X,Endpt_Sol_Z
1.69331718196532E+018,-0.057954218549293,-0.200142797838372,0.646394824839686,-0.000169576639382,-0.051576220471194,0.650570098257567,-0.05881414907053,0.45101610806534,-0.088820367443784,0.254623561641509,895,206,883,451,840,704,0,0,0,0,0,0,0,0,0,-0.1,0.25,-0.099999996551412,0.249999994767559
1.69331718998289E+018,0.041768871564246,-0.200152056988211,0.646363925269633,0.000447619432661,0.046708553584314,0.650242367495446,0.039397005344911,0.449547814783103,0.008689764801473,0.252862078734917,1018,208,1009,454,969,707,0,0,0,0,0,0,0,0,0,1.11022302462516E-16,0.25,-1.04707207487786E-09,0.249999994819638
1.69331727867868E+018,0.141783284646677,-0.200176687433229,0.646358362471892,0.000769189265515,0.146153776101486,0.648249635203272,0.137998781013508,0.450465543723399,0.105804686650534,0.251844699712856,1142,212,1135,454,1097,709,0,0,0,0,0,0,0,0,0,0.1,0.25,0.09999999253827,0.249999990102377
1.69331728619519E+018,0.24179838558375,-0.20004726694642,0.646349858797797,0.001032752252863,0.245246243898017,0.650433237606137,0.235386882638381,0.448975833112893,0.200239445310677,0.250808152567053,1265,211,1259,457,1221,711,0,0,0,0,0,0,0,0,0,0.2,0.25,0.199999994889515,0.249999994623207
1.69331729437992E+018,0.341776888320936,-0.200041756440017,0.646351280284185,0.001233416495189,0.343814966145901,0.648410978535327,0.335497995528299,0.447502566739162,0.299597197165952,0.249033520871225,1387,215,1386,460,1351,714,0,0,0,0,0,0,0,0,0,0.3,0.25,0.299999997274032,0.249999996592132
1.69331730507031E+018,0.407619124275132,-0.199918788333926,0.622001967408798,0.000863813596809,0.409250966758121,0.624970620554473,0.401687083768281,0.424157050788915,0.362333592443711,0.226672946949325,1469,244,1471,490,1434,744,0,0,0,0,0,0,0,0,0,0.4,0.25,0.365746977836034,0.225673682883238
1.69331731642869E+018,0.432624327833323,-0.199854377693803,0.583026761958051,0.000865307988125,0.435627224573271,0.584512060368214,0.425841047027582,0.384735182824177,0.387388271367154,0.18777545750645,1504,293,1504,540,1469,796,0,0,0,0,0,0,0,0,0,0.5,0.25,0.390770008368354,0.18674048061733
1.69331732812095E+018,0.449088354332057,-0.199845233926283,0.55207855592797,0.000908484515693,0.450939059349094,0.55249873580267,0.442303588393779,0.352643774226213,0.404250736864246,0.157340772617786,1525,332,1527,581,1493,837,0,0,0,0,0,0,0,0,0,0.6,0.25,0.407280013089254,0.155775621238081
1.69331734064905E+018,0.460375865810511,-0.199828339947733,0.527257509135747,0.000933443675407,0.459352362437229,0.528810400499567,0.452677244823744,0.326187763076461,0.417385801163134,0.130791286020484,1537,361,1542,615,1512,873,0,0,0,0,0,0,0,0,0,0.7,0.25,0.418586768127951,0.130957023740489
1.69331735334338E+018,-0.423171643507889,-0.199921644553811,0.598583736831245,-0.000918965684926,-0.42122272216003,0.607612704403205,-0.429009044707233,0.405225840619492,-0.453801656216339,0.203097370519309,425,252,400,505,348,771,0,0,0,0,0,0,0,0,0,-0.7,0.35,-0.465171874935505,0.202329066399908
1.69331736436766E+018,-0.401550405132539,-0.199970812877245,0.630244533983833,-0.000972090595356,-0.398646334768048,0.639202504482688,-0.407207128572426,0.438306259087283,-0.433666974156733,0.236476196300049,456,214,431,463,378,726,0,0,0,0,0,0,0,0,0,-0.6,0.35,-0.44353443483035,0.233976932824861
1.69331737489112E+018,-0.370958850714853,-0.200004295894697,0.66767447999015,-0.000957447489715,-0.368107256215028,0.673680671458496,-0.376132751850632,0.474959655130738,-0.403112663484508,0.273984280665325,497,173,474,417,422,676,0,0,0,0,0,0,0,0,0,-0.5,0.35,-0.412926007639271,0.271337653528181
1.69331738441198E+018,-0.327034649871986,-0.200154173340146,0.710623898137281,-0.00117442084754,-0.321793529874273,0.718001153660017,-0.331041798662541,0.517767204192363,-0.357391653167665,0.315799787149247,558,121,535,364,486,621,0,0,0,0,0,0,0,0,0,-0.4,0.35,-0.369075098100434,0.314260824140612
1.69331739242978E+018,-0.258001516050177,-0.200202007559373,0.746460983974353,-0.000750198302167,-0.254623228456216,0.756385486179049,-0.261701893942162,0.554894357787254,-0.290446611426576,0.353692001244362,644,77,626,319,577,572,0,0,0,0,0,0,0,0,0,-0.3,0.35,-0.299999995788835,0.349999993706641
1.69331740195058E+018,-0.157978970580516,-0.200200175350116,0.746469905417042,-0.000535571724967,-0.151768524402419,0.752909254999744,-0.158275343335119,0.552846516144708,-0.188702601240483,0.352895586799796,772,83,758,323,711,574,0,0,0,0,0,0,0,0,0,-0.2,0.35,-0.199999995345146,0.349999992829812
1.69331740829801E+018,-0.057996411819944,-0.200181369866856,0.74646653990177,-0.000144205414338,-0.052642078346874,0.751922088650187,-0.059181631751417,0.549922635229707,-0.088823898020802,0.351308619972076,895,86,884,328,842,577,0,0,0,0,0,0,0,0,0,-0.1,0.35,-0.099999996690715,0.34999998811913
1.69331741214003E+018,0.041790648452464,-0.200178449686751,0.746484026930213,0.000378511060297,0.047660734918696,0.750944097236452,0.040241441345621,0.550250389185705,0.008357815254893,0.352010083002708,1019,89,1010,329,969,577,0,0,0,0,0,0,0,0,0,1.11022302462516E-16,0.35,-7.59325664845267E-10,0.349999997440432
1.6933174168169E+018,0.141823118637652,-0.200183859438568,0.746477317251616,0.000601620473132,0.147524360352418,0.749949628201955,0.140063020556635,0.549762212923048,0.106700678470534,0.350398514907052,1142,92,1136,331,1097,580,0,0,0,0,0,0,0,0,0,0.1,0.35,0.099999994333318,0.349999989911518
1.69331742283013E+018,0.241877233847919,-0.200162335094728,0.746477685362769,0.000753029530969,0.24694109132645,0.748938642397816,0.237843630969593,0.547607748120232,0.203894005263933,0.350320037982751,1264,95,1259,335,1223,581,0,0,0,0,0,0,0,0,0,0.2,0.35,0.199999994029663,0.349999990682277
1.69331743034655E+018,0.31840037858852,-0.200065264024966,0.718021564677297,0.001183280561232,0.322908433397104,0.722686231699097,0.312730099078422,0.520692604018454,0.277345556044438,0.322226094199875,1358,127,1354,369,1319,618,0,0,0,0,0,0,0,0,0,0.3,0.35,0.276555323813696,0.321622811128667
1.69331743936656E+018,0.364912940447312,-0.199987336194237,0.674276134887973,0.001036497465468,0.368518087641414,0.678267636635441,0.358736505777001,0.475012371691958,0.322179113270124,0.279551895936688,1416,180,1414,426,1379,674,0,0,0,0,0,0,0,0,0,0.4,0.35,0.323046044026375,0.277933551940229
1.69331744922196E+018,0.397331279476075,-0.199944367385214,0.635955773576587,0.000918485434599,0.401010497294204,0.639942218321458,0.391981994155289,0.43682825510835,0.355998952794871,0.240229753568809,1458,226,1458,474,1425,726,0,0,0,0,0,0,0,0,0,0.5,0.35,0.355470100013412,0.239626219119668
