ts,Theta0,Theta1,dTheta0,dTheta1,ddTheta0,ddTheta1
0.0,-2.0276319147208803,2.220846137133399,2.4900995659542917,3.8177741121487547,79.56984618713194,-50.216969522353146
0.03333333333333333,-2.1016301291515966,2.792594066885841,5.511654915158512,0.6729795113587695,105.6094966106817,-131.56416212548402
0.06666666666666667,-1.8181939073169084,2.6662802864592012,9.202221742762989,-5.065165027352767,117.33114013392552,-206.33584350559258
0.1,-1.4814164575628082,2.4715157735951045,12.962349674505212,-12.440805852995481,107.35648958470493,-240.60417701987797
0.13333333333333333,-1.0278172750726455,2.0109672943276893,15.87653617173441,-19.400388828728566,70.85246078620469,-205.0201006122316
0.16666666666666666,-0.5745462274685273,1.5786651808734877,17.193530711848794,-23.76292416736389,14.564735934719176,-99.8785601347378
0.2,-0.016785779658189504,0.7653248631200147,16.8041684994935,-25.1298289056503,-41.85718991353307,22.191893852174832
0.23333333333333334,0.6153179774075119,-0.3197742917494957,14.940540078448185,-23.661929585051578,-83.50765704205766,118.65882199392514
0.26666666666666666,1.1558577682069167,-1.2657612225867763,11.80762803911674,-19.286282038488807,-109.48760057956149,181.39875824404663
0.3,1.5009455496446533,-1.7350066110002413,7.697791999528486,-12.395904865647266,-124.18420225671152,213.3688107624305
0.3333333333333333,1.723512457425076,-2.000859328221794,3.573822668140366,-5.3984325506743716,-120.72505444399428,194.5713566643488
0.36666666666666664,1.826081864098903,-2.1200096016027716,-0.18993505734794902,0.5524316274010179,-108.14759543453688,154.0602438336159
0.4,1.826081864098903,-2.1200096016027716,-3.649623758067308,5.617905185920399,-95.06804653082963,127.58284203875854
0.43333333333333335,1.7288383691572315,-2.0392051672589266,-6.653423940116941,9.700489722474838,-76.24092889380275,103.5205397507283
0.4666666666666667,1.458831228998663,-1.5803430826082918,-8.936733066612344,12.925311935312171,-50.22228559128414,66.56828400024463
0.5,1.281343623161383,-1.5124143913185857,-10.068952045236239,14.28096377682343,-30.079131454136746,50.44871524141844
