ts,X,Z,Phi,Theta0,Theta1,dX,dZ,dPhi,dTheta0,dTheta1,ddX,ddZ,ddPhi,ddTheta0,ddTheta1
0.0,0.012769242553718804,0.682421385231225,0.00021595697303888168,-2.0276319147208803,2.220846137133399,0.009294860151765887,-0.0018640997415290128,6.509494624206379e-05,2.4900995659542917,3.8177741121487547,0.079033674770837,-0.04169184581126295,0.0005203823399378294,79.56984618713194,-50.216969522353146
0.03333333333333333,0.013502439258278438,0.6824375927410192,0.00022721163806538154,-2.1016301291515966,2.792594066885841,0.009571104655530748,-0.004399723807357758,6.682179812527185e-05,5.511654915158512,0.6729795113587695,0.000951659360045376,-0.06448953061250506,0.0001617198469411824,105.6094966106817,-131.56416212548402
0.06666666666666667,0.013502002233437128,0.6822845635564095,0.00021978682899294062,-1.8181939073169084,2.6662802864592012,0.007319704375347404,-0.004824856804905742,0.00010332227986051859,9.202221742762989,-5.065165027352767,-0.08688688442050246,-0.021161179389300955,0.00070754517486777,117.33114013392552,-206.33584350559258
0.1,0.013775896101513526,0.6818075828267495,0.0002250744296016747,-1.4814164575628082,2.4715157735951045,0.00597120853915919,-0.004844477759254562,0.0001287294045909652,12.962349674505212,-12.440805852995481,-0.09229488104219569,0.015164542020832172,0.0007286891520527023,107.35648958470493,-240.60417701987797
0.13333333333333333,0.01483209000101597,0.682321281410265,0.00023308408298605178,-1.0278172750726455,2.0109672943276893,0.002635155872057827,-0.0033762522788272076,0.0001307241112915327,15.87653617173441,-19.400388828728566,-0.10644166049720918,0.06005439312041716,0.00022213165900424308,70.85246078620469,-205.0201006122316
0.16666666666666666,0.014106568833610016,0.6816678940446748,0.00024022374496994304,-0.5745462274685273,1.5786651808734877,-0.0004767508028269869,-0.0009630888805671756,0.0001429882838951178,17.193530711848794,-23.76292416736389,-0.08024636699972029,0.08736131429535376,0.00014920950390551625,14.564735934719176,-99.8785601347378
0.2,0.01363391070667833,0.6816574610130025,0.00023120501076290351,-0.016785779658189504,0.7653248631200147,-0.0016239216066516668,0.001993352840713558,0.0001396986556259777,16.8041684994935,-25.1298289056503,-0.011276809523475373,0.09009849688444582,-0.00023851583414581483,-41.85718991353307,22.191893852174832
0.23333333333333334,0.014233354803986346,0.6816706926044988,0.00024021775371266501,0.6153179774075119,-0.3197742917494957,-0.001573832533885591,0.0026057210975508616,0.00010857265029723577,14.940540078448185,-23.661929585051578,0.04079320379796164,0.02475120656614571,-0.000992727123888691,-83.50765704205766,118.65882199392514
0.26666666666666666,0.01423378131878704,0.6818143315738722,0.00025950152757058177,1.1558577682069167,-1.2657612225867763,-0.000275873297462724,0.003050211059691388,6.212687305092631e-05,11.80762803911674,-19.286282038488807,0.06470715345517919,-0.01685044035619221,-0.001556835741285414,-109.48760057956149,181.39875824404663
0.3,0.014101319458548842,0.682307782631955,0.00024695135151166486,1.5009455496446533,-1.7350066110002413,-0.003321190286786367,0.0014981714119479683,3.850695516318764e-05,7.697791999528486,-12.395904865647266,-0.039029162275989626,-0.0664749358781691,-0.001156751452438421,-124.18420225671152,213.3688107624305
0.3333333333333333,0.013632728128447734,0.6817985335559649,0.0002494957318120119,1.723512457425076,-2.000859328221794,0.0017287778619577074,0.0002569308364549494,7.298055260418376e-06,3.573822668140366,-5.3984325506743716,0.059207058219446385,-0.060565988711624996,-0.0008790136804267944,-120.72505444399428,194.5713566643488
0.36666666666666664,0.014235680129902867,0.6824538012271384,0.00025602947892564064,1.826081864098903,-2.1200096016027716,0.007498998832304388,0.0004114601262660278,-2.621598169286554e-05,-0.18993505734794902,0.5524316274010179,0.11379143073495701,-0.006650224004330241,-0.0005950674170693993,-108.14759543453688,154.0602438336159
0.4,0.014361725792428823,0.6823215377100887,0.00025086044781795204,1.826081864098903,-2.1200096016027716,0.006918001921522936,-0.00038239569344744595,-3.785188950436105e-05,-3.649623758067308,5.617905185920399,0.009905488324926215,0.009569197785689099,1.3189363085979941e-05,-95.06804653082963,127.58284203875854
