-0.395169247106502,0.471197329682297,-2.35619409655867,0,0.4,-0.785398163397448
-0.37093574373077,0.56394030873385,-2.07388969019861,0,0.4,-0.523598775598299
-0.309952320576526,0.673797322021977,-1.66356670538234,0,0.4,-0.261799387799149
-0.213368662694758,0.766051409230058,-1.19088860885917,0,0.4,0
-0.086201178254548,0.825200023382908,-0.671323753859857,0,0.4,0.261799387799149
0.0575284246842962,0.838066805433951,-0.130734160962318,0,0.4,0.523598775598299
0.19729870743141,0.800439352045273,0.399063705280407,0,0.4,0.785398163397448
0.313576372221662,0.719780950511766,0.88832385306197,0,0.4,1.0471975511966
0.39458400833919,0.611206231761881,1.31655547372017,0,0.4,1.30899693899575
0.43753756977053,0.490739654372507,1.67499317748317,0,0.4,1.5707963267949
0.445640000740445,0.371030253290631,1.9645936025476,0,0.4,1.83259571459405
0.424576556580006,0.26050729283442,2.19232490479851,0,0.4,2.0943951023932
0.384412240649148,0.171010801920655,2.35619433740802,0,0.4,2.35619449019234
