-0.322058417109248,0.199677751441483,-3.08495121830419,0,0.45,-1.5707963267949
-0.368532083644712,0.287725742603777,-2.91422047737843,0,0.45,-1.30899693899575
-0.395384818476518,0.388751569003684,-2.69448521645612,0,0.45,-1.0471975511966
-0.397895373495348,0.499326183925583,-2.41670256371051,0,0.45,-0.785398163397448
-0.370935748660152,0.613940316348645,-2.07388968437583,0,0.45,-0.523598775598299
-0.309952322543483,0.723797317561259,-1.66356671424945,0,0.45,-0.26179938779915
-0.213368662161203,0.816051407348433,-1.19088861817569,0,0.45,0
-0.086201187950365,0.875200023364541,-0.671323783824344,0,0.45,0.261799387799149
0.0575284292079531,0.888066804008179,-0.130734141318791,0,0.45,0.523598775598299
0.197298715816251,0.850439348963561,0.399063713933633,0,0.45,0.785398163397448
0.313576363675199,0.769780959816385,0.888323835962923,0,0.45,1.0471975511966
0.394584010422414,0.661206238530372,1.31655545810313,0,0.45,1.30899693899575
0.437537559674824,0.540739657812326,1.6749931744476,0,0.45,1.5707963267949
0.445640005506933,0.421030265249342,1.96459360017597,0,0.45,1.83259571459405
0.424576556667126,0.310507286014388,2.19232491385575,0,0.45,2.0943951023932
0.384412251415531,0.221010834941856,2.35619429921194,0,0.45,2.35619449019234
