-0.322058418348137,0.149677747229001,-3.08495121648789,0,0.4,-1.5707963267949
-0.368532082827106,0.237725747360888,-2.9142204711644,0,0.4,-1.30899693899575
-0.395384811437828,0.338751556997667,-2.6944852233638,0,0.4,-1.0471975511966
-0.397895373321232,0.449326207193841,-2.41670253411315,0,0.4,-0.785398163397448
-0.370935737469432,0.563940302382852,-2.07388969654908,0,0.4,-0.523598775598299
-0.309952327596353,0.673797321874758,-1.66356670486933,0,0.4,-0.26179938779915
-0.213368664419562,0.766051405972801,-1.19088861260795,0,0.4,0
-0.0862011867980051,0.825200025491015,-0.671323775161924,0,0.4,0.261799387799149
0.0575284278915716,0.838066802458303,-0.130734146688234,0,0.4,0.523598775598299
0.197298711885469,0.800439352361472,0.39906369986755,0,0.4,0.785398163397448
0.313576368471069,0.719780956873216,0.888323842435134,0,0.4,1.0471975511966
0.394584023335371,0.611206231887415,1.31655548615885,0,0.4,1.30899693899575
0.43753755948472,0.490739658284064,1.67499317347905,0,0.4,1.5707963267949
