Gamma,Theta0,Theta1,X_mid,Z_mid,X_end,Z_end
1.5242842422318739,-6.912153907612229,12.454204833396062,0.3377531060173892,-0.0912404574923679,0.7025397090727401,-0.1203512060146569
1.5079673378077059,-6.920219096980718,12.533966184794217,0.3372555912878162,-0.09250364207251285,0.7001242314693004,-0.12696615659656596
1.4920738908302045,-6.841969653542991,12.370608502893822,0.33614303516480953,-0.09768230880489519,0.6994254950560093,-0.135875203482709
1.4763001712018504,-6.770839259496523,12.250380098812073,0.3340595310675345,-0.10302794618675977,0.6978590314689093,-0.14734272425613326
1.4603000895750686,-6.720886190542577,12.18135860128285,0.33422468196920657,-0.10675871178496085,0.6970839141892626,-0.15752602355953807
1.444284098152965,-6.643747256626141,12.054327887509297,0.33306030980496326,-0.11215446735842757,0.6951843695236,-0.1705700250707457
1.4283669826908347,-6.587580971281546,11.972826364206249,0.3308721387114174,-0.11656218669751871,0.6920861870685006,-0.18106518883881395
1.4122075689313889,-6.507706521847707,11.824915164344704,0.3302765665871091,-0.12238579851890946,0.6906489001290856,-0.19237036653179782
1.396036864760121,-6.446934025102954,11.71850894896551,0.3291360464390059,-0.12667610239505606,0.6882685765805552,-0.20161242679471222
1.379665133533403,-6.413903879776434,11.685581635644805,0.3290645798177836,-0.12928962772501323,0.6867958575325758,-0.2098423088353487
1.3634581358383049,-6.365903751527692,11.609075843031052,0.3299305827773979,-0.13243745932248766,0.6861515182057212,-0.21856941631524018
1.3470221232468529,-6.296241481559485,11.47425278354769,0.3288606185349654,-0.1378398035363238,0.6840280252475424,-0.2273849943377627
1.3306678449559013,-6.212719050280977,11.311774300626206,0.32548337897379903,-0.14332943333467882,0.6813852204701671,-0.23799356276599987
1.314162594022989,-6.182764841420235,11.310075983785921,0.3234767888528138,-0.14549171647557785,0.6767162142294565,-0.2484535784374714
1.297629801944933,-6.103009345081908,11.166607773534478,0.3237791982050809,-0.15074929136830376,0.6750336886928067,-0.26064259470720497
1.2810122761330054,-6.022797291679204,11.030398272184055,0.32239509187753995,-0.15709359571986903,0.6702242712258909,-0.2726939736327721
1.2644496825524303,-5.940377556050532,10.873779618676501,0.3200684033852491,-0.16255291339022357,0.6668416745514715,-0.28349322622327183
1.247808784479208,-5.860606555599404,10.72676018645679,0.3175027181815956,-0.16783087274193337,0.6632970319380789,-0.2944437503669767
1.2313525399680094,-5.806162838114013,10.640263935074072,0.31558833049979573,-0.17184578452117566,0.6592994918432953,-0.30315103105808877
1.2147270048214627,-5.759859688225163,10.58693775225309,0.3137719055060875,-0.17513800178111386,0.6542928247775217,-0.3128218045786706
1.197994739607602,-5.7267650032139645,10.550162665399945,0.3138496667333235,-0.1778258213839855,0.6517732239778731,-0.32030341265822265
1.18110173159013,-5.660580635799887,10.426242586747248,0.3128786977175387,-0.18219199255819166,0.6488611348014721,-0.32927540171832365
1.16443969687363,-5.583854542571734,10.295402687142454,0.3088036822960267,-0.1871925728844051,0.6427708472286432,-0.34004755851537355
1.1474287995544987,-5.5143235457328865,10.193587199197454,0.3060081793688843,-0.19201121892332537,0.6364030767381422,-0.35178793169170886
