ts,X,Z,Phi,Theta0,Theta1,dX,dZ,dPhi,dTheta0,dTheta1,ddX,ddZ,ddPhi,ddTheta0,ddTheta1
0.0,0.014478050473195732,0.6491104694354113,-0.00010784746916601451,-1.5425729765907361,1.4787285706068245,-0.006616664176999354,0.00835557617839433,0.00017137352934442588,-1.0416844332767363,6.6533377690611255,-0.10329018830366793,-0.12588896883628742,0.0023880794965426165,9.420735381854701,54.00953499879945
0.03333333333333333,0.01374966094304153,0.6506525388983756,-8.738932108033518e-05,-1.6421701832116755,1.857805825640031,-0.008303751377287255,0.004056685319832831,0.000314305129683573,-0.2143153126215065,7.161357454433508,-0.054564485575995525,-0.19860236893257088,0.00450486767065658,35.59964971511978,-4.716119824784002
0.06666666666666667,0.014476826390114108,0.6506743231144083,-7.59127606336641e-05,-1.6200710884361615,2.018647227787238,-0.007302140711183457,0.0010776891620144502,0.0005386820085848789,1.5021277231579964,5.447686722524162,0.03769363457206204,-0.16090696655669667,0.007007501508620428,64.09392414796483,-83.4908413368713
0.1,0.013751543036417593,0.6513939197016585,-6.643217612216696e-05,-1.5810440545484417,2.2570368358376927,-0.00429365776748416,-0.0054382160253995115,0.000816929080227735,3.976673483418506,1.5311643826502166,0.11851037445721546,-0.16092718899858482,0.008665258626139581,85.22342412423563,-154.32626876338145
0.13333333333333333,0.01374720267941857,0.6498740946718432,-4.6277578655381625e-05,-1.4630112822112524,2.379313140004455,-0.0026485231582741835,-0.007153905694812002,0.0010999729922423626,6.723297348857502,-3.6766501645080494,0.1090620153713156,-0.023275259701394546,0.008479555590070074,88.59242049312795,-186.4574978761873
0.16666666666666666,0.013714672053213703,0.6498389702532048,-4.889481297134282e-06,-1.2724971887274312,2.369543592390663,0.0005627469507714193,-0.0063885853310233776,0.0013054523720790554,9.381922744374302,-9.395974909482735,0.10859997707635122,0.099425812391015,0.00559617809746543,75.38022628815817,-175.94427835217905
0.2,0.011597779218806213,0.6475728735191505,4.1116464655144186e-05,-0.9907856582330146,2.1262705566890174,0.0022939310725110656,-0.007028504394883672,0.0013752952846864228,11.44585253058782,-14.286117334263206,0.05535186814778409,0.09663472580307086,0.0005900530113202504,47.59459764689814,-122.30180307487512
0.23333333333333334,0.013759941232474784,0.6506532513787687,7.713326947940326e-05,-0.45914036999002483,1.2104510359308183,0.005766696824594308,-0.0011459100190406302,0.001294838260897284,12.615972403621202,-17.555658931542773,0.05161070876759505,0.16542827537009863,-0.004914292381804287,13.704260262308305,-48.424234292477664
0.26666666666666666,0.015199769866359986,0.6506830520143068,0.00011793532498392858,-0.03648207140497689,0.5387804576039965,0.007574022045923187,0.002586528142046074,0.00107519717781736,12.592690545011338,-18.10195344962115,0.01479519324730888,0.0892714928065832,-0.00939430229175457,-21.23338534518395,34.23777648378371
0.3,0.013776410200965553,0.64837084417454,0.0001851360110319261,0.23692483972026696,0.451284261988674,0.006660480324264133,0.003495752517718387,0.0007263107524330253,11.277728863282588,-15.59650711177129,-0.04594126479640437,-0.03650298990601719,-0.012219656517797703,-52.36774739944328,106.1356552748612
0.3333333333333333,0.014472867951757274,0.649897077661426,0.0002066136960890059,0.690187744902218,-0.3087651555730554,0.004339033877141879,0.0037744277947637794,0.0003365772952662867,9.146718698528398,-11.418060260383172,-0.07874727011733851,-0.07795596230018909,-0.011905738854193996,-69.72209780509338,134.62717348204907
0.36666666666666664,0.013753832297304178,0.6506484306740989,0.00019488338624257484,0.9879082627501407,-0.6951610164928019,0.003786666326945137,0.0054894739690634076,3.4133995172961446e-05,6.900353823033477,-7.506537408530896,-0.032470968089330116,0.011551532350168259,-0.007754567957707097,-69.04594172571294,110.73977261108173
0.4,0.013745020763003445,0.6491100719930984,0.00019299953834913606,1.2114161485609292,-0.9147663210068937,0.0027990695991570586,0.002644960667530505,-0.00012021674223035905,4.850735497360809,-4.794934919621863,-0.0038380942024122677,0.03669990857823002,-0.0019062634791703632,-59.38478854497913,64.14320130526144
0.43333333333333335,0.015157966734501973,0.6498737672678963,0.00019342287421655573,1.3850182649377394,-1.1087179556018802,0.00220029081230551,0.00751749421161485,-0.000143159081142866,3.132880045624589,-3.5818985966563712,0.01824487252878787,0.18961812875958373,0.002155585536509646,-47.55726252335613,19.266760387921032
0.4666666666666667,0.014491739747491347,0.6506587380245343,0.00019235851133507308,1.4673640661268061,-1.1643659437991092,-0.0013430650473783036,0.00928159604514145,-0.00011044025499832755,1.329382700613953,-2.3908132510973266,-0.046524537012435446,0.06833916342402091,0.0018690413900144484,-44.85919481623696,8.880372078816954
