Gamma,Theta0,Theta1,X_mid,Z_mid,X_end,Z_end
-2.876739879769231,8.2789121918688,-11.560664044579438,-0.21901704820921708,0.015270324230735335,-0.30374086864554595,0.29193295087401105
-2.6173809979954212,8.31221193671886,-12.145868055495352,-0.2202521784808462,0.012357571525806368,-0.347549703541297,0.2731653700269615
-2.3545641678210805,8.055764924094236,-12.288729747113196,-0.23090835203694876,-0.0031003501953972418,-0.4143020287354998,0.2211009959196816
-2.0932976285040032,7.786052651441291,-12.496187254022475,-0.2423713611033127,-0.027463593869813868,-0.4736535825791873,0.14602509271305608
-1.831650251573687,7.175332980958105,-11.769649710531386,-0.24837950102413978,-0.06073761065626508,-0.5157235058909737,0.050523893749291476
-1.5705041210634736,6.415727557029683,-10.664797188684428,-0.24616174235958277,-0.10119750610456396,-0.5328390626523863,-0.060119296140825944
-1.3088479186459487,5.527102777344572,-9.219564810069183,-0.2338049585052255,-0.14444936628364563,-0.5219854871752627,-0.17588998425686492
-1.0462155771609396,4.600946102960692,-7.699812282058229,-0.2090982290331961,-0.18774046521267526,-0.4801070201900272,-0.291601361717309
-0.7862782598537414,3.5741100251808433,-5.913087580014125,-0.17368693964420948,-0.22850651618428744,-0.410231748973616,-0.39704872943118397
-0.5232608937858263,2.481884711756156,-3.9879637427643315,-0.12760554257837964,-0.2599120433326436,-0.31429876356484837,-0.48378806742594394
-0.262098213557862,1.3499229850448313,-1.929397772901718,-0.07563054340922819,-0.28242043413998147,-0.20091575301315537,-0.5473059839054862
0.000295930216592577,-0.26603929344593563,1.1720752529879768,0.001203121324180961,-0.29294863759423095,-0.03450228499892606,-0.58229712237389
0.2626280390693432,-0.9775240114635565,2.2299931719226356,0.04112016378956345,-0.29002474193552846,0.06943125628896063,-0.5809727800451325
0.5226399457922719,-1.9188561152657895,3.8178014195777084,0.08943222600146983,-0.27722738817963755,0.18629953518252618,-0.5541342595125905
0.784359257231539,-2.8852121730721185,5.480267134855402,0.13369488074788746,-0.25654609777798354,0.29808394144114675,-0.49967543231703065
1.0456315884958758,-3.8250608714000163,7.0184981040850225,0.17357528399012473,-0.22677225654417205,0.39349691042065743,-0.42050008947435413
1.3072642624892503,-4.664854825100341,8.2898252759849,0.2048638884035387,-0.19205625060439058,0.46641079232497595,-0.3256424324272901
1.5699755928673038,-5.511552980722139,9.559243367266113,0.22796337842900044,-0.15152880136499847,0.5145361780761738,-0.213003459466505
1.8319858157570665,-6.22642331287185,10.500727018313436,0.24105623747095187,-0.11135559157719074,0.5335061374521988,-0.09945239130332717
2.09231235337433,-6.99762808988645,11.667314722748841,0.2467650896224231,-0.07129181874738189,0.5262430807754532,0.010170361252917232
2.3545088401757686,-7.768302690444326,12.747519952633134,0.24175651441448626,-0.031112625178743414,0.49050940940050053,0.12117142307813672
2.6162166470249315,-8.45586725806488,13.691263660618239,0.23276618529472817,0.003591911925770075,0.4324999449142565,0.20782822303338636
2.877848063006001,-9.039669389336728,14.356158132349208,0.21845132030280875,0.034000192303164575,0.3539373085943525,0.26599876047464166
