-0.413614864054585,0.613931885394747,0,-0.7,0.05,-0.427593152718586,-0.135021807008222
-0.391365252228273,0.644179753041411,0,-0.6,0.05,-0.405343540892275,-0.104773939361559
-0.360926235964829,0.679023456128392,0,-0.5,0.05,-0.374904524628832,-0.0699302362745776
-0.318982359497696,0.718032770460545,0,-0.4,0.05,-0.332960648161698,-0.0309209219424248
-0.261571401530675,0.75912205049355,0,-0.3,0.05,-0.275549690194677,0.0101683580905815
-0.185386178912156,0.797361803609688,0,-0.2,0.05,-0.19936446757616,0.0484081112067191
-0.0860217107466806,0.798953690003754,0,-0.0999999999999999,0.05,-0.0999999994106824,0.0499999976007847
0.0139782870556718,0.798953686791144,0,1.11022302462516e-16,0.05,-1.60833086085277e-09,0.0499999943881752
0.113978286173465,0.79895368541523,0,0.1,0.05,0.0999999975094621,0.0499999930122608
0.208662647216032,0.787378498245072,0,0.2,0.05,0.194684358552029,0.0384248058421033
0.279405711095413,0.747646896152833,0,0.3,0.05,0.26542742243141,-0.00130679625013586
0.332091029950223,0.706785403441222,0,0.4,0.05,0.31811274128622,-0.0421682889617478
0.370435765203681,0.668823352161023,0,0.5,0.05,0.356457476539677,-0.080130340241946
0.39829030789831,0.63526612551313,0,0.6,0.05,0.384312019234308,-0.113687566889839
0.41872055360203,0.606263751693314,0,0.7,0.05,0.404742264938026,-0.142689940709655
-0.385690549442656,0.651186706304936,0,-0.7,0.15,-0.39966883810666,-0.0977669860980331
-0.359657893194576,0.680341589594049,0,-0.6,0.15,-0.373636181858578,-0.0686121028089198
-0.325750431811343,0.712323919854702,0,-0.5,0.15,-0.339728720475346,-0.0366297725482668
-0.281740233157867,0.746064669295134,0,-0.4,0.15,-0.295718521821868,-0.00288902310783479
-0.225525236275293,0.779248773594902,0,-0.3,0.15,-0.239503524939295,0.030295081191933
-0.156126246405159,0.807999552825724,0,-0.2,0.15,-0.17010453506916,0.0590458604227552
-0.0751341347994317,0.827322224729802,0,-0.0999999999999999,0.15,-0.0891124234634341,0.0783685323268327
0.0123455490019597,0.832847544180318,0,1.11022302462516e-16,0.15,-0.00163273966204258,0.0838938517773486
0.0987137417677487,0.823158338744549,0,0.1,0.15,0.0847354531037467,0.0742046463415796
0.176825650279514,0.800688239969511,0,0.2,0.15,0.162847361615512,0.0517345475665423
0.242561227337033,0.770222655554619,0,0.3,0.15,0.228582938673032,0.0212689631516501
0.295192671971077,0.736560734480145,0,0.4,0.15,0.281214383307076,-0.0123929579228244
0.336148323396411,0.703140898411493,0,0.5,0.15,0.322170034732409,-0.0458127939914761
0.367639018293048,0.671882770626145,0,0.6,0.15,0.353660729629046,-0.0770709217768236
0.391830289591752,0.643594597758798,0,0.7,0.15,0.37785200092775,-0.105359094644171
-0.358761819746772,0.681267047954337,0,-0.7,0.25,-0.372740108410775,-0.0676866444486323
-0.330308364206046,0.708361644996767,0,-0.6,0.25,-0.344286652870048,-0.0405920474062021
-0.294756492102534,0.736879425525721,0,-0.5,0.25,-0.308734780766537,-0.0120742668772477
-0.250746536439157,0.765580806860294,0,-0.4,0.25,-0.264724825103159,0.0166271144573252
-0.197316837415497,0.792419248258406,0,-0.3,0.25,-0.211295126079499,0.0434655558554371
-0.134516221633381,0.814565142651364,0,-0.2,0.25,-0.148494510297383,0.0656114502483947
-0.0640531473855483,0.828879818145513,0,-0.0999999999999999,0.25,-0.0780314360495513,0.0799261257425438
0.0104926214189726,0.832889872770413,0,1.11022302462516e-16,0.25,-0.00348566724502986,0.0839361803674438
0.0843486937566154,0.825833539464245,0,0.1,0.25,0.0703704050926132,0.0768798470612757
0.152953870624287,0.809030559378616,0,0.2,0.25,0.138975581960284,0.0600768669756464
0.21322554505151,0.785255289560434,0,0.3,0.25,0.199247256387509,0.0363015971574645
0.263970302743334,0.757640623668499,0,0.4,0.25,0.249992014079331,0.00868693126553011
0.305492107510456,0.728821364062451,0,0.5,0.25,0.291513818846452,-0.0201323283405189
0.338916976819638,0.700607484720459,0,0.6,0.25,0.324938688155636,-0.0483462076825099
0.365636437079478,0.674042483979049,0,0.7,0.25,0.351658148415475,-0.0749112084239199
-0.333585002715324,0.705452716411853,0,-0.7,0.35,-0.347563291379326,-0.0435009759911161
-0.303820693290311,0.730105736958907,0,-0.6,0.35,-0.317798981954313,-0.0188479554440618
-0.267886968763608,0.755180710083423,0,-0.5,0.35,-0.281865257427611,0.00622701768045442
-0.225025626016114,0.779501341134079,0,-0.4,0.35,-0.239003914680117,0.0305476487311103
-0.174912310275915,0.80140758289653,0,-0.3,0.35,-0.188890598939917,0.052453890493561
-0.118001268329039,0.818876198917284,0,-0.2,0.35,-0.131979556993042,0.0699225065143151
-0.0558024820024595,0.829875923147514,0,-0.0999999999999999,0.35,-0.0697807706664616,0.080922230744545
0.00912319896853625,0.832916740310288,0,1.11022302462516e-16,0.35,-0.00485508969546652,0.0839630479073183
0.073592541216045,0.827554464017791,0,0.1,0.35,0.0596142525520421,0.0786007716148216
0.134529989583095,0.814561690652623,0,0.2,0.35,0.120551700919092,0.0656079982496537
0.189644195286448,0.795639232226382,0,0.3,0.35,0.175665906622445,0.0466855398234134
0.237735957608273,0.772865427669135,0,0.4,0.35,0.223757668944271,0.0239117352661661
0.278603153564019,0.748187021502322,0,0.5,0.35,0.264624864900016,-0.000766670900647415
0.312724820980722,0.723132242120473,0,0.6,0.35,0.298746532316719,-0.0258214502824958
0.340926345481928,0.698744729224319,0,0.7,0.35,0.326948056817925,-0.0502089631786501
