-0.451110112898465,0.535233001845423,1.69722023967283
-0.394631180839864,0.581003373075256,1.2835989322064
-0.423467662899203,0.642302275928192,0.318196626478177
-0.328836658287972,0.643152152100104,0.28140924232437
-0.270247032533787,0.645772487326867,9.44814711971096e-09
-0.170246797855298,0.645772498152746,1.61206408636776e-06
-0.070247026809846,0.645772490188847,6.50084380112637e-08
0.0297529618426759,0.645772485972287,2.8595268983052e-08
0.129752730936621,0.645772478554863,-1.54926453240659e-06
0.175352384133467,0.638688603909083,-0.371654509066792
0.317440776650665,0.6452227928898,-0.0834843853967958
0.339819433008448,0.627282488061486,-0.622580197500601
0.458668149076808,0.634035681306698,-0.488251956187072
0.481839300479361,0.595228618929585,-1.06387341322896
0.502199275094018,0.510123879575458,-1.82873667088575
