ts,base_pos_x,base_pos_z,mid_pos_x,mid_pos_z,end_pos_x,end_pos_z,assumed_base_Y,assumed_mid_Y,assumed_end_Y
1690199685232415843,-0.4295305916528113,-0.023369833623843483,-0.20125011791401204,0.5756220347858891,-0.2276211885390146,0.2794526184734206,-0.210310185038513,-0.210310185038513,-0.215310185038513
1690199685399579940,-0.42616848093340887,-0.022701594946414105,-0.20544590298612958,0.5755497850263551,-0.23234769218486065,0.278737977805427,-0.210310185038513,-0.210310185038513,-0.215310185038513
1690199685567163668,-0.4288264794020941,-0.023372958872587946,-0.21252726678412526,0.5764906200220212,-0.23472902692991976,0.27902472554514546,-0.210310185038513,-0.210310185038513,-0.215310185038513
1690199685733329686,-0.4288264794020941,-0.023372958872587946,-0.21547014416725596,0.576181811399241,-0.240279778237037,0.2792601508386596,-0.210310185038513,-0.210310185038513,-0.215310185038513
1690199685900835155,-0.42932367186996917,-0.022915368114523327,-0.22056520319693868,0.5726584827663153,-0.2469247766798281,0.2795346371725582,-0.210310185038513,-0.210310185038513,-0.215310185038513
1690199686068083137,-0.43058670545805877,-0.023365145992942815,-0.22464112834730118,0.5750074049779865,-0.2549290284749179,0.27865577710084344,-0.210310185038513,-0.210310185038513,-0.215310185038513
1690199686234868993,-0.426929404731296,-0.02215161866648585,-0.2294752717335282,0.5748795064534302,-0.26304421930922606,0.27810882666975023,-0.210310185038513,-0.210310185038513,-0.215310185038513
1690199686401917257,-0.42868165418600257,-0.022861280894973524,-0.23612746268326307,0.5729414422316057,-0.2711467621193556,0.2776918770984972,-0.210310185038513,-0.210310185038513,-0.215310185038513
1690199686568738265,-0.43058670545805877,-0.023365145992942815,-0.24425859403562544,0.5738767907507183,-0.2811156866935471,0.278086475050487,-0.210310185038513,-0.210310185038513,-0.215310185038513
1690199686735643527,-0.42630529210543955,-0.02220406297222144,-0.25113520104933285,0.5728765458895286,-0.2884517905249481,0.27710149505166015,-0.210310185038513,-0.210310185038513,-0.215310185038513
1690199686907721256,-0.42389687856267433,-0.02339483923160557,-0.25650979911770905,0.5746004232174826,-0.296786518319738,0.2763954935479198,-0.210310185038513,-0.210310185038513,-0.215310185038513
1690199687075175018,-0.42706612401999705,-0.02221934797311287,-0.26392017583824456,0.5703310204864697,-0.30591313361642436,0.2762132213982327,-0.210310185038513,-0.210310185038513,-0.215310185038513
1690199687241651176,-0.4288264794020941,-0.023372958872587946,-0.2690750272297903,0.573055701000166,-0.3121115649138031,0.276061714983008,-0.210310185038513,-0.210310185038513,-0.215310185038513
1690199687408940726,-0.4291785391656582,-0.023371396232067188,-0.27618339821664784,0.5719549212422022,-0.318320618817712,0.27504614846904074,-0.210310185038513,-0.210310185038513,-0.215310185038513
1690199687577239725,-0.42671396800344097,-0.023382335394001474,-0.28138552488084273,0.5684649132724022,-0.32778022276674956,0.2750229617086518,-0.210310185038513,-0.210310185038513,-0.215310185038513
1690199687743419366,-0.42582317695413235,-0.022312678140017805,-0.28830787515029804,0.5689062611046047,-0.3342079409918651,0.27471269870186676,-0.210310185038513,-0.210310185038513,-0.215310185038513
1690199687910380483,-0.42424904021968635,-0.023393276138823915,-0.2940475921582194,0.5698800372285513,-0.34192834440585196,0.2742343370084608,-0.210310185038513,-0.210310185038513,-0.215310185038513
1690199688071860426,-0.42671396800344097,-0.023382335394001474,-0.29959257015515095,0.5700314696425492,-0.3488960299493882,0.2735865810390524,-0.210310185038513,-0.210310185038513,-0.215310185038513
1690199688239029152,-0.4295305916528113,-0.023369833623843483,-0.30527734677783436,0.5697449327481886,-0.3559105683850088,0.2731261770227019,-0.210310185038513,-0.210310185038513,-0.215310185038513
