ts,X,Z,Phi,Theta0,Theta1,dX,dZ,dPhi,dTheta0,dTheta1,ddX,ddZ,ddPhi,ddTheta0,ddTheta1,Fx,Fz,Ty
0.3333333333333333,0.02401385800949463,0.7492834346492532,0.0006227156226480871,-0.33692560281106315,1.4577595109921426,0.19629776203769647,-0.0157650516579807,0.0013233135770053545,0.6368106019913895,-0.017441032749494267,0.8261873408789063,-0.22355724935629162,-0.008363835382746834,-3.84201184899403,14.088971470831673,-0.1895052336134342,-9.188641111058642,0.15343425137275132
0.36666666666666664,0.030157915174600786,0.7504380258216177,0.0006959038585255,-0.30572881901527316,1.4242427879449802,0.214275896514689,-0.021802629533698936,0.0012953369611985858,0.521339904392548,0.26771497860038584,0.19602338879867204,-0.04427004487786945,-0.007631496377205853,-4.382279514988646,5.9712151057617575,-1.1574089256469224,-9.060226144492834,0.16720698827009695
0.4,0.03848555970629585,0.7477611102201807,0.0006776752122483296,-0.2799977992451299,1.4244272180413298,0.21322299951821397,-0.021872424555760328,0.0008962945594084492,0.3935797361042198,0.31353851883766204,-0.4126496323384395,0.14271777267440733,-0.01344316632557617,-3.4267815642761867,-5.361101087371715,-1.5844781513869126,-9.061132358243642,0.16755662542812874
0.43333333333333335,0.04553454679231008,0.7481017888063305,0.0007143605440242485,-0.27124126426974915,1.4463065889221363,0.19004978358730415,-0.016919633090038744,0.00025245231616766433,0.16631294485988435,0.37394211700946123,-0.9985051021259299,0.22492049480360343,-0.019457903687278275,-5.44163560074001,-6.137612217140315,-0.45024804229902227,-9.040387043684193,0.11971768782614656
0.4666666666666667,0.05231194103149287,0.7492309092091475,0.0007834998311135125,-0.25220703767854835,1.4250620923393655,0.15035377593234062,-0.008050483854620816,-0.00043917882803529715,-0.030697833769139482,0.15210374808918292,-1.4172467500783772,0.20717198662902447,-0.020745331241069274,-7.5030169999548555,-3.690653660636393,1.943029273980264,-8.958137242281051,0.053783701140736336
0.5,0.05716544614789267,0.7497942180222287,0.0007586771072637682,-0.2424949696705254,1.388218983119741,0.09968025343722992,0.0016654917642758837,-0.001016122658801075,-0.21214172446067758,-0.19461069639635697,-1.467146189068766,0.15304719649101273,-0.015855990287890774,-5.379166038226952,-8.79176970934433,1.9496557660761746,-8.935952571463849,-0.0066662511612719
0.5333333333333333,0.05785619275697891,0.7459497749680997,0.0005921087453620511,-0.3280115167848265,1.5923847869252417,0.05357269592500199,0.0051060518078577255,-0.0014767116388338445,-0.3704030956192016,-0.49204138570482425,-1.2349435065527277,0.10153198546029074,-0.008571314997588564,-2.344819564790498,-13.32907757139683,-0.26050530774419167,-8.990267431170953,-0.0037416573441846554
0.5666666666666667,0.061615685683688644,0.7472053433301232,0.0005771614487454434,-0.27580317769338963,1.3995915990655632,0.016865978232814122,0.0056458973895663345,-0.0013363252623409488,-0.5231320321734612,-0.6157846447413515,-1.3655497228006221,0.09486232630896652,0.007461954143421984,-11.154990976466552,14.410170894236394,-0.6224250581276465,-9.112605041276028,0.011171626171430572
0.6,0.06318086680804177,0.7478800483100557,0.0006662031861356106,-0.26496217641568953,1.312038622802553,-0.03237237041310723,0.00793659033158578,-0.0009425256698703786,-1.0405527982964788,0.3049548386837402,-1.3415020608068131,-0.02230013222603411,0.01668651508060797,-15.137863438258526,29.548038731902587,0.9370776815661939,-9.231628010222192,-0.018531378707140236
0.6333333333333333,0.06132454669737911,0.7494050387400781,0.0006353473344720418,-0.3249333519370938,1.3865285566509256,-0.08358796173765301,0.008149792117874366,-0.0007032291552081494,-1.6008236343750262,1.4132085003033004,-1.4714523723674273,0.09116982494658998,0.009382488214761741,-14.94751919676836,29.964407215304263,1.3016103408741913,-9.121903422301349,-0.07217193868098212
0.6666666666666666,0.0563435382489064,0.7491751073213694,0.0005508098015246328,-0.43973635963143237,1.5955070621461163,-0.1376396276241095,0.009740847134333652,-0.000497560381299858,-2.0744139440238167,2.312912731472675,-1.7124901247689561,-0.008433174628921236,-0.003189986163158397,-16.046458221380625,33.19403847947889,0.7586889026064024,-9.088500271299973,-0.11560107909621982
0.7,0.054283356336639686,0.748509103060377,0.00038828967592030784,-0.44567072245104195,1.5129488772835928,-0.19681061097471406,0.009412233460390773,-0.0007302325746201088,-2.5276233607690086,3.276337709519934,-1.674780845711886,-0.04172209597602894,-0.005627462802164006,-8.259600025626181,15.040101880310512,1.4340130464589105,-9.293149261153255,-0.10595589616907175
0.7333333333333333,0.0469153391988463,0.7494630523840745,0.0004162220118539869,-0.5291563041081306,1.6101515364351116,-0.2426034700513056,0.009368571061907582,-0.0007234042757219331,-2.552637544849366,3.220618740689007,-1.5924499247764392,-0.14346496523338814,-0.0011942279757157226,-4.093500794526362,8.386331227505348,2.056110787813681,-9.282688240306241,-0.12293995506596479
0.7666666666666666,0.03990172730077628,0.7492307777506834,0.0006174439987941846,-0.6035738220141396,1.690151643020715,-0.2875420167913776,0.0014657231215702282,-0.0008236485010017017,-2.544653420050271,3.177162955411246,-1.036290510652541,-0.1212600725732802,-0.00884195836852925,9.178853877084956,-21.472853129144372,1.6605278900033946,-9.220773253549481,-0.18057933785609753
0.8,0.030694963386740732,0.7496658381751028,0.0005055670610663908,-0.7017535427506455,1.8493476900592627,-0.30744485525805665,-0.001371690101767964,-0.0013843669093764944,-2.018835817402229,2.0508955250131793,-0.3175327067396404,-0.11870665658738133,-0.013389949062254488,18.699681125315742,-37.183509256514725,1.4721163296374158,-9.292461564221853,-0.23173220714902604
0.8333333333333334,0.01979920266267042,0.7495480229968938,0.0003524382470969917,-0.7946263244237503,1.9868296502002,-0.3114801961170496,-0.003739027296061681,-0.0014605411962964321,-1.4380473044490896,1.1084646649301897,0.22432857652802163,0.0801501747946709,-0.0018350982916697997,21.181033963067197,-34.14718686162378,0.8801974934128122,-9.240601533762428,-0.2745487047732158
0.8666666666666667,0.007086546929305148,0.7494231945422017,0.00032961943305546433,-0.885806403628191,2.1264507460379147,-0.3058507075256029,-0.00678902797454195,-0.0014673723062458236,-1.0542126790792696,0.9883459580379884,0.5463265813742839,-0.06278036603798043,-0.0002711610507706141,14.664456372030324,-7.9266590286025576,0.8108678742952021,-9.047965848288403,-0.274820711780951
0.9,-0.002689301847006725,0.7498889571023309,0.00026387176749949044,-0.8577266922390177,1.9712253177090684,-0.27740377942070243,-0.0048265813742432995,-0.0018389798939817377,-0.46121902957453237,0.5419811437916778,0.9505276913868655,-0.10465039791457187,-0.008719311103063277,13.557129169440046,0.5068893903240461,0.015241131655846785,-9.028812527387352,-0.2552640969868791
0.9333333333333333,-0.01045439834414279,0.7495581702535392,0.000201899090990936,-0.8334032755930674,1.8871153780694616,-0.2406174829378075,-0.0020288183288418304,-0.0019558625353300325,0.12767002651377174,0.1737027656301649,1.2377857485243504,0.0048945004911953305,0.0009576522874167603,15.5782664706403,-3.844622049640347,-0.29125185496342376,-9.03311427637442,-0.17894868148148482
0.9666666666666667,-0.01675130723110843,0.7483792836715983,0.00018382004151581386,-0.8418090617302612,1.9492107331682411,-0.1921466510054459,-0.0022409703785482016,-0.0017582726401642271,0.8448367062394815,-0.560341593937935,1.5421525449311884,0.21164676480406008,0.018549728054385282,22.677959731572177,-26.30635570152502,1.0281968514728894,-9.079199446800763,-0.11982200879213781
1.0,-0.02451057863961848,0.7487236215125954,0.0002572641427491875,-0.8604705367757529,2.0604025620457294,-0.1380370328241224,0.003946355393772638,-0.000757759355662604,1.6556632741764599,-1.70699050187154,1.4362381029951536,0.19443232191353665,0.030070031110149158,20.314948502883073,-26.47341291403576,1.2327003596933996,-9.057311221634908,-0.1565741019260511
1.0333333333333332,-0.02925073490676234,0.748973539551402,8.171045107339427e-05,-0.786767226764363,1.94097134465131,-0.10146816141378642,0.008080673872853716,0.00048207496545111866,2.054542247175321,-1.9482428092926325,1.0503990215409793,0.11051717210086665,0.02947146271198016,13.024801218485413,-14.481026608658569,1.5749725420282537,-8.936478866378692,-0.048053124526729246
1.0666666666666667,-0.03384881437382995,0.749957198928564,2.0814242728097635e-05,-0.737288524964127,1.9176206255807686,-0.06663556582798008,0.0037029734849397533,0.0018249237648623703,2.3234205071760488,-1.9653010026889077,1.0270497507912095,-0.18291842979978234,0.03330408902424794,11.242842675256043,-13.491735139868648,1.7201681181536261,-9.34313860710605,0.013063169472278147
1.1,-0.036376983544532775,0.7486043284874787,0.00014836945427744504,-0.6840802452254525,1.9338668025281722,-0.03403168486212711,-0.0008963791164989798,0.002179389940254437,2.6302631046219087,-2.2919412003288913,1.1265106044856552,-0.2185343483281308,0.01976669100282382,12.546723704192301,-20.700659101374306,0.8275867930537523,-9.081144485096605,0.034884514114334964
1.1333333333333333,-0.036368475381925114,0.7501140602015886,0.00023017220367961953,-0.551979579804768,1.7512672989644174,0.005489705547542127,-0.006779556942462239,0.0021126788799185154,3.1149457506414238,-3.2358028898787152,1.216244787698859,-0.19653929391217595,0.008133715190414257,10.761738866473108,-18.477922900817518,-0.048920582378156725,-9.389082470846843,0.054836203824985025
1.1666666666666667,-0.034973071364604695,0.7493414364498171,0.00034820520854060035,-0.4272523380469263,1.558719509564277,0.05591139422482323,-0.0077779985813106745,0.0025255969287968257,3.773198078333393,-4.674159145690099,1.6113692941623974,-0.0796275131174422,-0.0014622600675476827,14.623307209523933,-28.714550419916723,-0.5026789871909703,-9.353609561337018,0.10703021632280983
1.2,-0.032563311758289686,0.7491481904834539,0.0003209912723363535,-0.26305159587401955,1.2859382770186962,0.11368657829653551,-0.007931549758689815,0.002691960315135162,4.25902441235536,-5.745945329947069,1.7253501013727781,0.08604772154933649,-0.017514995261261126,10.694085226399984,-21.570919706780217,-0.17436395510664537,-9.546707161698826,0.1611465558681495
1.2333333333333334,-0.02874422780240163,0.7496934492733562,0.0005374349100108852,-0.14897800147391688,1.202663806335297,0.17370377633418205,-0.001547615270634073,0.002001729924650369,4.477338806626953,-6.145305295159356,1.7519124821062306,0.2510681216570365,-0.023356480047811157,5.170805711329619,-11.390123012534662,-0.3960983142185114,-9.857348648571785,0.20604939583726684
1.2666666666666666,-0.027304450184228432,0.7482958646861126,0.0007275382919988019,-0.11760919184299064,1.2990057187670048,0.23370771168560395,-0.0004173542926552143,0.0010213946906684947,4.456393979283922,-5.9900334970327735,1.7422588836911355,0.18262861581094114,-0.024112090690439437,-0.401985606803259,-0.574843181909305,-2.275719338542199,-9.432065713638153,0.22795839121798858
1.3,-0.0196011784390372,0.7458039611384588,0.00048099373087692927,0.008063047193472783,1.172868357438543,0.278958463597976,0.0007048302128801476,0.0004826633058458608,3.9723312012180507,-4.818925002131767,1.4263633228120776,0.049472529319979586,-0.012903368818785238,-12.306031504846317,25.302975310385463,-1.1221488400638806,-9.611105545479539,0.31470815461122464
1.3333333333333333,-0.00646984513216089,0.7499185309272665,0.0004709518516557488,0.2864925252748068,0.6168856997683688,0.3130991124696606,0.0044319302795895466,0.0003310511713692782,3.360565073078951,-3.620901890981723,0.8250012875266663,-0.034360095885537234,0.005273028778323527,-25.447372770684574,51.55530313972467,-1.1306550082070126,-9.57300930826946,0.3702871728604952
1.3666666666666667,0.002864689538255652,0.7495954451210758,0.0006553312777877994,0.39202744740673773,0.5001217916131426,0.32364236686349723,0.0070162228759617085,0.0001088541345399757,2.4468462659282895,-2.0075769719411913,-0.05326295463338693,-0.03673102410031426,0.006402408930755249,-34.50971193175782,62.78014363576156,-0.9830611093874153,-9.372856181491487,0.4190538282443628
1.4,0.016487178656275206,0.7496124372451759,0.0005977008821085218,0.53074029751935,0.27564266662470605,0.32064215773805366,0.004895495876491518,0.00035414805352926385,1.6052369090403062,-0.9744021284121127,-0.6710835989549976,-0.05836548763320337,0.004218010539144779,-30.94365930525415,40.10257226173718,-0.8200505537994539,-8.940055009806246,0.43463387158444755
1.4333333333333333,0.023933754929377164,0.7499329475250608,0.0006897993961672547,0.4900328742718293,0.49158407624923073,0.29466930231996735,0.006010890110377032,0.0009973422950226845,0.7684778058143404,-0.2799167699221936,-1.1082583887636086,-0.02155091878255888,0.004597852850240586,-24.370460538782552,13.987061189155995,-0.12212592039872094,-8.721255758928592,0.3978850580373664
1.4666666666666666,0.03239601403108725,0.7489448970944629,0.0007092479330413176,0.46333398975447615,0.6436886203166289,0.25791447768577536,7.633201834955639e-05,0.001102909892773632,0.10651315406469308,-0.30989592154248724,-1.3060777783563777,-0.10172628239671866,0.005353301022463102,-17.65903633110464,-8.136093004235406,1.4583458622836147,-8.397517182028434,0.3402479737841252
1.5,0.044464511583945654,0.7474222907025597,0.0007468493206820313,0.5037788588913057,0.5610821328101132,0.20855354267457993,-0.004886254724252526,0.0009829348182888262,-0.6643184740428805,-0.04813909006590045,-1.322788797904682,-0.09505676284468123,-0.003733869667134512,-13.469699340937446,-18.03500483153384,0.26934298395666234,-8.160724552187103,0.22687058702876256
1.5333333333333332,0.04787217165504638,0.7501743863442618,0.000505441307645588,0.45476151966877437,0.5927820338769699,0.15505331515777782,-0.006781304039665925,0.0006534817262747824,-1.3686525755886154,0.15232801426559872,-1.339107946308788,0.048429830093651205,-0.015668803487784388,-13.09753007022626,-14.721828842612801,0.07354813294352841,-8.197447790340563,0.22081100507906884
1.5666666666666667,0.054417063434550855,0.7485107857827995,0.0007812686478864476,0.448326503111792,0.505708928675507,0.10872486761694367,-0.0013367406676718652,-2.7375491894012286e-05,-1.8926359035425433,0.048965231160941425,-1.315340678421146,0.09249580997263074,-0.020362584042364535,-18.001586034589163,6.555929897858611,-0.06407031300596988,-8.20481266993995,0.2074440456197477
1.6,0.05968931257427342,0.750171762012619,0.0008778801156056575,0.4534448690119498,0.3166304099978267,0.07232088874620535,0.0012532884098097608,-0.0009390362767444553,-2.349190884118401,-0.01334734777076152,-1.2721925500845679,0.07899264877030632,-0.021991660504942365,-24.421273701860393,34.45305417191102,-0.6097725909684398,-8.592573936468703,0.16445181791211994
1.6333333333333333,0.05957010220333844,0.7497175164550154,0.0007066451206826635,0.29453172592904814,0.49172438263428647,0.03204905553384195,0.0027240834925210677,-0.0014562004760180203,-3.2204489206098703,1.4222114911776944,-1.4286163239663032,-0.05341015221058143,-0.010626103239457223,-37.53522800128951,79.6339093612799,-0.602736698411185,-8.883165783475743,0.1443278208506304
1.6666666666666667,0.06315113287772721,0.7494864243655431,0.0006476911449229306,0.24269576254941644,0.43641182139352586,-0.01730186985755719,0.0002518635654332746,-0.0011088502186795482,-4.525484147668138,4.318339384461849,-1.5617140561698728,-0.15579492663301586,-0.0043873136758651515,-40.90007645731292,94.73508005150052,-0.1789205889480716,-9.158347382058654,0.1044562725239338
1.7,0.06254382210610766,0.7466113828099294,0.0006309557871860813,0.06309209814111719,0.6754762295024641,-0.06950002342528125,-0.005188230975374353,-0.0011284210549972647,-5.79406374592515,7.265823496347634,-1.366210757575736,-0.03356565622939023,-0.0037642404415387963,-27.698170698697183,63.877088988840185,0.5477880901535687,-9.579891989625724,0.05554920441507018
1.7333333333333334,0.057392004188571856,0.7489372370210527,0.0006723294530115629,-0.20588009796119439,1.1079881250514514,-0.1197463202105108,-0.006610006654841016,-0.0017035980518156045,-6.634606939079829,9.331373767073886,-1.4011819574176156,0.13720111682081892,0.004682935427398841,-13.511972245036763,29.69802593337146,1.2949278176918262,-9.859443454193181,-0.007391877742740263
1.7666666666666666,0.05431188020582372,0.7499138677109207,0.00048481598414254164,-0.36421150164062793,1.240941170244999,-0.16217314010365708,0.0030716387852635085,-0.0017505360589574227,-6.7651121888778345,9.526362916007137,-1.3857730930414833,0.13067791637995718,0.0045395239600091,-0.549379357374093,-1.8477552047727812,1.837855688503391,-9.943317698405538,-0.05914916304352814
1.8,0.04819029502491543,0.749536851302062,0.00030955309961296063,-0.5908829619942614,1.547996434824775,-0.21374142532127643,0.004045445056370167,-0.0015001601046954452,-6.743044162826962,9.441156987326465,-1.4187663483406183,0.08178938013622528,0.0014122250862368246,8.398244774381556,-19.812846324783102,2.9600656409247117,-10.052542063350732,-0.13483389768832854
1.8333333333333333,0.044987463421123995,0.7489386792070186,0.0005220681943732405,-0.7415663144867337,1.6818710240280865,-0.25723871326706127,0.005363019951596937,-0.0014371179763317718,-6.216496503747278,8.210293823780129,-1.378394182405596,-0.035069435745377575,0.0010913759528339007,14.906322495270935,-28.573832332243605,3.603047327631359,-10.303750398169788,-0.24561865574085956
1.8666666666666667,0.03389314275951329,0.7494965606667955,0.0005079763017634908,-1.024761538754861,2.1664107938808357,-0.2995751713647359,0.004514933409010324,-0.0013541782361352122,-5.613537608677157,7.224814612606739,-0.9711311800326261,-0.10504798600431187,-0.008519334831791705,23.661176326449194,-38.64466188797556,2.5758979863082234,-10.117002476177957,-0.3351076474155985
1.9,0.025071183661368318,0.7469991217222972,0.000331600382216004,-1.2071030472902127,2.3808971885349806,-0.31903911176518196,0.0009452729692970285,-0.0013630428459951694,-4.58519281483113,5.454903514471027,-0.41468540273641286,-0.0446336380790342,-0.007332519391405721,32.08398338988071,-50.7323234998373,2.3804239884195018,-9.834729741966715,-0.40767858003392543
1.9333333333333333,0.012127709971348407,0.7498018043789572,0.0002780638970476536,-1.4123862713977342,2.7211185762919685,-0.31695659294180234,-0.00018271584837548094,-0.001451592705867782,-3.4289694916775413,3.6754191231518893,0.16744234917281609,0.05774872021096655,0.0019142616045515707,35.01310882004522,-49.18010502481116,1.5696514179587204,-9.323040935255232,-0.4672619662639649
1.9666666666666666,0.0015723005080434758,0.7504355126734694,0.00021294228993309016,-1.4752111503375203,2.690470954332923,-0.3069958721689918,0.0036675408332026427,-0.0018714045073687509,-2.419599410714117,2.6339145802027817,0.8502074604979165,0.04336880509140073,0.010256459148918528,35.0726818047034,-38.55162049248688,1.5790068941927335,-8.651958378732635,-0.46902403358410605
2.0,-0.00630560919905859,0.7502012957567002,0.00011053046102003076,-1.5068177937402698,2.651414995183158,-0.2729656068225015,0.0029500959042532138,-0.0016066152821779017,-1.3992026967131967,1.9886331587990769,1.270314373191224,0.06076503200760364,0.0009485075486729104,29.972921007678796,-16.364988669494032,1.4201135686657236,-8.148065418964833,-0.46028729209950936
2.033333333333333,-0.015524765279636683,0.7491463179548546,7.27083894622015e-05,-1.561905386823061,2.7365895662418507,-0.22435862735584056,-0.000628524845034395,-0.0013890095823248677,-0.422504049747329,1.6785169413508383,1.6043647908367582,-0.19572225272275823,0.0047415717726822845,25.765523646914946,2.2158119091667627,2.3862677511968506,-8.094519796291394,-0.441468524471926
2.0666666666666664,-0.025697251316734088,0.7488331513146508,0.00021393943173621867,-1.676861885708035,3.069647804859164,-0.170570878121297,0.0013312899657990096,-0.0010149401383807613,0.522463530950892,1.3832451191873116,1.7287732770538609,-0.07378975396959753,0.01811284690014015,27.80700396759581,-4.420637785908778,1.0708168376770382,-8.036240126819958,-0.47703214807630223
2.1,-0.030003964763883017,0.7490132525309016,0.00014953651825186024,-1.5900155728921805,2.9138509343491124,-0.11246856516476623,0.0005524267258126825,-8.800239842191894e-05,1.587838782574095,0.692361074887451,1.446763743920649,0.024986928673227382,0.025944348920155236,26.76108729957898,-11.825408601572128,0.006980183216827807,-8.106618744234478,-0.39804398766476246
2.1333333333333333,-0.032345066601696094,0.7498615645028315,-2.09989396129348e-05,-1.5069034286853247,2.8673566511481825,-0.06677833268270292,-0.0028624069306396605,0.0010252639451675885,2.504159424881069,0.03817228725973343,1.2223550019262266,0.12429302963138511,0.027065662623286586,32.183563592150996,-39.26381233225181,1.9778669049398514,-8.494102590208001,-0.25281227704863585
2.1666666666666665,-0.03615974232413023,0.750111128290024,2.390881457565705e-05,-1.4603369791943503,2.981294569282537,-0.034580916487331255,-0.003295425768690574,0.0019751683572209197,3.4724952112586593,-1.1849998005653282,1.077675746773307,-0.05112727490245916,0.02399035202376524,38.960051567311254,-70.55115213321093,2.361797490742947,-8.76612949197707,-0.19242311361627437
2.2,-0.035104751063361445,0.7500554619544344,0.0001221644937261565,-1.3157527503280027,2.8281903253670873,0.00397249300543015,-0.007000109532789178,0.00192332249808075,4.965774606188596,-4.251436988864699,1.1409760665309232,-0.15748172762569368,0.016274800444562264,45.227136257605046,-99.69140143309441,1.4650509905275353,-9.114720509622835,-0.17262533186237836
2.2333333333333334,-0.03840541452464648,0.7481261628719964,0.00020409500351666635,-1.229358858526237,2.9254534772549796,0.045173881241988185,-0.0027076481198247127,0.002098240356216961,6.5946812985469805,-8.116575238819145,1.31802333429993,0.008638636374662667,0.010769479065456191,47.41435603344949,-116.06688036659865,0.7868984415077528,-9.435994816342305,-0.13676540479291027
2.2666666666666666,-0.03438608515609159,0.7491393362098082,0.0002677796997873696,-0.9398578175277105,2.478444087211532,0.09844047915329326,-0.0014457312985721726,0.0029177976370005757,8.241475581364385,-12.214997766295003,1.4685981785778013,0.07216171651351999,0.0007451247014857582,40.35208368754162,-102.86147226244952,0.34812690934601187,-9.745490102777582,-0.059769482530200986
2.3,-0.031883629058161354,0.7491123551738453,0.0004010797118021097,-0.6913699885292812,2.1619401226765786,0.1461401402758587,0.005540753026910483,0.0030236223157597904,9.224591020647885,-14.71646159046531,1.6400088563116872,0.2545817184275414,-0.007560417288386384,26.240067744903488,-67.09548414002121,0.23237142843961547,-10.289803934641014,0.028072136598079014
2.3333333333333335,-0.025938182303192732,0.7495186234600201,0.0005968599363020453,-0.3400594387376004,1.485089628487392,0.20254957351566957,0.009449360656827,0.0025387829835276563,9.716464062202226,-15.937933278736253,1.6747600565134606,0.33861767195382875,-0.015328139317573063,5.613376109484864,-11.522793723008299,-1.1657049054372584,-10.521651716219528,0.1101047447648888
2.3666666666666667,-0.020815631384003885,0.7499669167572621,0.0005731394322122199,-0.08121135844595798,1.142639446150706,0.24857202093007302,0.019661036658067177,0.0019261853918540873,9.186888527627566,-14.318103799358331,1.5158199452348977,0.1494709268015555,-0.020056843199291935,-21.73069177906206,62.114548485428855,-2.55472091974866,-10.555348135257443,0.22099271964783826
2.4,-0.013630781885444913,0.7496947877289176,0.0005046104859694012,0.2211325342729624,0.6955093975347945,0.30079515764488324,0.014081179193164317,0.0014362461697935707,8.352786707770813,-12.134642463189063,1.2412505194004548,-0.22705340765674187,-0.010304690083276552,-43.019169005930294,113.29231889670159,-2.741509974150391,-10.581136074678799,0.3385039262038275
2.433333333333333,-0.001847608396563949,0.7490725668131789,0.0006198250034700226,0.5265434478117742,0.23551122538941638,0.33452298491734095,0.0032747704472954053,0.0008074630157217681,6.730966529366938,-7.99263710494973,0.5547616300399824,-0.445943003837165,-0.0050523051189208775,-60.88176983280868,151.23228567998643,-3.17176839744713,-10.386796905646365,0.44233567631310355
2.466666666666667,0.010086024041935811,0.7498732990070383,0.000709374614632056,0.7892036400525306,-0.14468360085007037,0.33587700403486664,-0.005460138523278424,0.00030351096444566114,4.500248059839688,-2.669636803689782,-0.2355970314908623,-0.34626797856537017,-0.010290681484791155,-67.20569662792653,152.21298932324802,-2.863581035959567,-9.990488112908182,0.5276693862341365
2.5,0.020466130530993366,0.7544741613865182,0.0007538014175882551,0.9494206932492214,-0.3100508621805811,0.3117520744648125,-0.011784277019323941,0.0004305176335047769,2.170979921349925,2.3051007691992558,-0.8888279234421379,-0.16087054077844876,-0.011910380873017212,-59.78107637706712,111.75532029688917,-1.751216221076577,-9.166609308938853,0.560133814539612
2.533333333333333,0.03090086673731251,0.7500377635185448,0.0008068827883150014,0.9741077784489345,-0.06918135104330084,0.27190008101619423,-0.019449604624967032,0.0004028971891105736,0.404301794905113,5.02310037541805,-1.4908057383657851,-0.07439156231361999,-0.004705422949400017,-47.1918124414765,56.6758163096852,-0.9791367880255581,-8.684013404652996,0.5528427565234649
2.5666666666666664,0.03957114025187619,0.7491960280338026,0.0007868213499800427,0.9683833855514031,0.16080307271736266,0.2262969144095218,-0.011470666805107443,0.000430487498235164,-0.5306198983402429,4.918769142689625,-1.6213023403220894,0.22027752599498918,0.005188736283925309,-21.080958083337638,-30.99863123335313,-0.18958280226874738,-8.029045276482265,0.5264956481032644
